ch-median,ch-p1,ch-p2,teen-median,teen-p1,teen-p2,adu-median,adu-p1,adu-p2,sen-median,sen-p1,sen-p2,all-median,all-p1,all-p2,time
7.0,2.0,14.524999999999991,2.0,0.0,5.0,30.5,16.475,45.52499999999999,25.0,14.475000000000001,36.04999999999998,67.0,38.425,85.52499999999999,2021-06-30
7.0,1.475,13.0,2.0,0.0,4.0,31.0,16.0,45.52499999999999,24.0,14.0,35.52499999999999,65.0,37.95,86.0,2021-07-01
7.0,1.475,14.0,2.0,0.0,5.0,29.0,14.475000000000001,43.0,24.0,12.475,34.52499999999999,64.0,32.425,84.52499999999999,2021-07-02
7.0,1.0,11.0,2.0,0.0,4.5249999999999915,28.0,13.475000000000001,44.0,22.0,9.0,37.0,61.0,30.475,86.52499999999999,2021-07-03
6.0,2.0,14.524999999999991,2.0,0.0,4.5249999999999915,27.0,14.475000000000001,42.52499999999999,22.0,10.475000000000001,34.0,58.5,29.950000000000003,77.52499999999999,2021-07-04
6.0,1.475,12.0,2.0,0.0,6.0,27.5,11.475,39.04999999999998,20.0,9.0,31.52499999999999,56.0,27.0,78.0,2021-07-05
6.0,2.0,12.524999999999991,2.0,0.0,5.0,26.5,9.475000000000001,40.52499999999999,20.0,8.475,32.52499999999999,56.0,21.950000000000003,79.04999999999998,2021-07-06
6.0,0.4750000000000001,11.524999999999991,2.0,0.0,4.5249999999999915,26.5,10.0,41.52499999999999,20.0,8.0,30.0,56.5,24.475,76.52499999999999,2021-07-07
6.0,1.0,12.0,1.0,0.0,5.0,26.0,9.475000000000001,37.52499999999999,20.0,7.475,33.52499999999999,53.0,18.475,77.67499999999994,2021-07-08
5.5,1.475,11.0,1.0,0.0,4.0,28.0,9.0,42.574999999999974,21.0,9.0,33.04999999999998,56.5,22.475,80.52499999999999,2021-07-09
6.0,1.0,11.0,1.0,0.0,4.5249999999999915,31.0,11.0,48.574999999999974,22.0,8.475,36.04999999999998,62.5,25.950000000000003,89.0,2021-07-10
6.0,1.0,11.524999999999991,2.0,0.0,5.0,32.5,11.0,52.0,28.0,8.0,41.14999999999995,69.0,24.475,98.52499999999999,2021-07-11
5.0,1.0,10.0,1.0,0.0,5.0,39.5,13.950000000000001,58.04999999999998,27.0,9.0,45.04999999999998,74.0,25.475,107.04999999999998,2021-07-12
5.0,1.0,10.0,1.0,0.0,4.0,43.0,14.425,64.52499999999999,33.5,12.475,51.0,85.0,31.950000000000003,118.52499999999999,2021-07-13
5.0,0.4750000000000001,12.524999999999991,1.0,0.0,4.0,49.5,14.95,74.09999999999997,36.0,12.0,59.0,94.5,31.424999999999997,139.575,2021-07-14
6.0,1.0,11.524999999999991,1.0,0.0,3.0,55.5,18.475,84.04999999999998,42.0,14.95,65.04999999999998,109.0,39.475,150.52499999999998,2021-07-15
5.0,0.0,13.0,1.0,0.0,5.0,61.0,17.475,97.0,46.0,14.475000000000001,70.09999999999997,117.5,32.95,174.62499999999994,2021-07-16
5.0,1.0,10.524999999999991,1.0,0.0,3.5249999999999915,69.0,19.0,106.0,51.0,16.0,82.52499999999999,129.5,40.475,188.52499999999998,2021-07-17
6.0,0.0,12.0,1.0,0.0,4.0,74.0,22.475,117.52499999999999,63.0,17.475,88.0,145.0,42.325,215.77499999999992,2021-07-18
6.0,1.475,12.049999999999983,1.0,0.0,3.5249999999999915,85.5,27.900000000000002,127.62499999999996,66.5,18.475,96.52499999999999,162.5,47.325,225.0,2021-07-19
6.0,1.0,14.524999999999991,1.0,0.0,4.5249999999999915,94.0,25.9,142.62499999999994,74.0,20.325000000000003,102.57499999999997,177.5,52.425,250.77499999999992,2021-07-20
7.0,1.0,15.0,2.0,0.0,4.0,108.0,29.8,155.575,79.5,22.475,120.09999999999997,199.5,54.75,280.57499999999993,2021-07-21
7.0,1.0,17.0,2.0,0.0,3.0,111.0,31.475,174.04999999999998,88.5,25.475,136.24999999999991,205.5,66.425,311.2999999999999,2021-07-22
9.0,1.0,18.0,2.0,0.0,6.0,119.5,33.95,189.09999999999997,96.0,28.475,150.04999999999998,230.0,70.9,357.575,2021-07-23
10.0,2.0,21.049999999999983,2.0,0.0,6.0,132.5,37.0,208.09999999999997,103.5,31.424999999999997,167.52499999999998,263.5,69.475,385.0,2021-07-24
10.0,1.475,21.0,2.0,0.0,6.0,150.5,35.474999999999994,231.09999999999997,115.0,34.475,174.575,278.5,74.95,415.2499999999999,2021-07-25
11.0,2.0,23.0,2.0,0.0,6.5249999999999915,160.0,38.474999999999994,258.05,128.0,34.475,196.04999999999998,300.5,72.85,469.04999999999995,2021-07-26
13.0,2.475,25.574999999999974,2.0,0.0,6.0,175.5,43.900000000000006,273.67499999999995,140.5,37.475,211.62499999999994,328.0,86.275,510.39999999999986,2021-07-27
13.0,2.0,25.52499999999999,2.0,0.0,8.0,196.0,50.0,305.62499999999994,153.0,38.375,240.2999999999999,362.5,89.8,567.3,2021-07-28
15.0,2.475,28.0,3.0,0.0,8.0,208.5,41.900000000000006,314.05,161.5,46.0,259.0,389.5,93.75,594.0999999999999,2021-07-29
17.0,2.475,31.52499999999999,3.0,0.0,9.0,231.5,52.475,362.19999999999993,176.5,35.375,287.92499999999984,436.5,88.80000000000001,660.675,2021-07-30
18.5,2.475,34.0,3.0,0.0,8.524999999999991,245.5,56.85,398.7249999999999,197.0,48.95,307.7249999999999,467.0,112.75,726.9249999999998,2021-07-31
22.5,4.0,35.52499999999999,4.0,0.0,9.0,263.5,58.425,433.575,209.0,47.9,351.09999999999997,505.5,118.375,815.05,2021-08-01
21.5,3.0,43.52499999999999,4.0,0.0,10.0,293.0,69.0,481.525,237.0,50.9,375.09999999999997,565.5,125.025,891.3999999999999,2021-08-02
24.0,3.475,45.52499999999999,5.5,0.0,11.0,308.5,65.9,524.05,259.0,55.375,421.15,599.5,131.0,982.2749999999997,2021-08-03
26.0,3.475,46.04999999999998,5.0,0.0,12.0,329.0,63.475,573.3,270.5,53.325,429.575,623.5,123.475,1037.925,2021-08-04
27.0,6.0,54.0,5.5,0.4750000000000001,15.524999999999991,365.5,69.9,582.525,288.0,61.9,468.04999999999995,690.5,136.85000000000002,1119.8999999999996,2021-08-05
30.0,3.475,54.0,5.0,0.0,14.524999999999991,385.0,75.225,665.25,302.5,64.7,501.9249999999999,730.0,147.325,1196.0249999999999,2021-08-06
30.0,6.0,58.574999999999974,6.0,0.0,13.0,388.0,76.425,647.05,320.0,64.85,533.5999999999998,748.5,149.9,1212.6,2021-08-07
31.0,5.0,65.0,6.0,0.4750000000000001,14.0,404.5,77.425,668.675,339.0,71.9,538.1499999999999,793.5,155.8,1285.2999999999997,2021-08-08
36.0,5.0,62.0,7.0,0.4750000000000001,15.524999999999991,396.5,62.95,684.4999999999999,330.0,69.375,578.3749999999998,770.5,134.425,1327.8749999999995,2021-08-09
32.5,6.95,61.14999999999995,6.0,0.0,16.52499999999999,394.5,77.9,685.3,343.0,64.95,568.3749999999997,799.0,143.175,1325.9249999999995,2021-08-10
35.0,5.0,67.57499999999997,6.0,1.0,15.524999999999991,402.5,73.42500000000001,711.675,340.5,63.375,590.1999999999999,789.0,146.75,1383.3999999999999,2021-08-11
34.5,5.0,68.04999999999998,6.0,1.0,16.52499999999999,385.0,67.9,701.2249999999997,358.0,63.475,592.0,792.5,141.22500000000002,1375.8499999999997,2021-08-12
33.0,4.95,71.52499999999999,7.0,1.0,14.524999999999991,397.0,64.9,703.7749999999999,339.5,69.9,618.3,771.0,146.95,1414.5749999999998,2021-08-13
41.0,4.475,67.52499999999999,6.0,0.0,15.0,388.0,76.9,721.6499999999999,355.5,61.949999999999996,629.575,793.5,148.375,1398.5499999999997,2021-08-14
35.0,4.475,71.52499999999999,5.5,0.0,14.524999999999991,383.0,66.94999999999999,711.3999999999999,337.5,61.949999999999996,606.575,767.0,138.475,1397.6499999999996,2021-08-15
36.0,4.0,67.57499999999997,5.5,0.0,14.0,386.0,66.0,659.05,348.0,55.375,597.7749999999999,785.5,132.85,1331.8249999999998,2021-08-16
35.0,2.475,73.52499999999999,5.0,0.0,17.0,370.5,60.225,686.3,347.0,52.425,594.05,763.0,122.375,1358.5249999999996,2021-08-17
37.0,4.475,73.04999999999998,5.5,0.0,15.524999999999991,355.5,58.425,691.8499999999997,337.5,55.475,585.0249999999999,731.0,129.75,1339.9249999999997,2021-08-18
33.0,4.475,71.09999999999997,5.0,0.0,15.524999999999991,342.0,59.025000000000006,641.1499999999999,328.0,51.474999999999994,608.7249999999999,713.5,113.45,1333.625,2021-08-19
34.0,3.9000000000000004,71.0,5.5,0.0,14.0,354.0,54.900000000000006,624.7749999999999,320.5,53.275,611.5999999999998,715.5,116.025,1292.5,2021-08-20
34.5,3.475,73.04999999999998,5.0,0.0,12.0,331.5,54.0,611.8749999999999,313.5,52.475,592.9249999999998,691.0,115.80000000000001,1288.35,2021-08-21
34.5,4.0,67.0,5.0,0.0,14.524999999999991,305.0,48.900000000000006,585.2249999999998,303.5,48.95,565.3999999999999,644.5,104.475,1209.4249999999997,2021-08-22
32.5,4.0,67.62499999999996,5.0,0.0,13.0,302.0,49.9,563.0,300.0,50.475,530.675,638.0,103.375,1168.125,2021-08-23
34.0,5.0,69.57499999999997,5.0,0.0,12.0,284.5,45.95,545.1499999999999,288.5,48.849999999999994,525.5250000000001,626.0,105.025,1136.05,2021-08-24
31.5,5.0,67.62499999999996,4.0,0.0,11.0,282.5,42.95,535.0249999999999,272.5,47.9,518.525,601.0,97.80000000000001,1124.0500000000002,2021-08-25
31.5,3.0,66.04999999999998,4.5,0.0,11.524999999999991,271.0,44.95,504.625,265.0,40.175,512.2499999999999,581.0,94.95,1077.4999999999998,2021-08-26
30.5,3.475,65.0,4.0,0.0,10.0,255.0,36.8,474.525,257.5,35.425,500.22499999999974,546.5,76.175,1058.0749999999998,2021-08-27
29.0,3.475,64.52499999999999,4.0,0.0,11.0,247.0,37.425,475.77499999999986,240.5,32.900000000000006,483.625,523.5,80.375,1005.575,2021-08-28
29.5,1.9500000000000002,57.52499999999999,3.0,0.0,10.049999999999983,226.0,30.325,433.92499999999984,243.0,29.85,458.7249999999999,514.0,70.9,945.4499999999998,2021-08-29
29.0,3.0,56.04999999999998,4.0,0.0,10.0,216.5,27.95,405.2999999999999,230.0,38.474999999999994,445.62499999999994,473.5,69.475,911.3999999999995,2021-08-30
28.0,3.475,53.574999999999974,4.0,0.0,9.524999999999991,208.0,26.0,394.1499999999999,226.0,28.425,420.0,465.5,58.325,860.675,2021-08-31
25.0,3.475,57.0,3.0,0.0,8.0,186.5,23.95,366.05,206.0,30.0,415.49999999999983,434.0,58.475,835.3999999999999,2021-09-01
24.0,2.0,52.0,3.0,0.0,7.5249999999999915,179.0,26.950000000000003,353.2499999999999,204.5,26.0,393.8249999999999,421.5,56.900000000000006,799.5999999999998,2021-09-02
24.5,2.475,52.52499999999999,3.0,0.0,9.0,173.5,16.475,325.575,192.0,25.475,360.4499999999998,398.5,48.275,753.7749999999999,2021-09-03
26.0,1.475,51.04999999999998,3.0,0.0,10.524999999999991,152.5,17.475,302.1499999999999,169.0,20.425,325.39999999999986,357.5,42.425,685.15,2021-09-04
26.0,2.95,57.52499999999999,3.0,0.0,8.524999999999991,132.0,15.425,271.525,155.0,20.425,300.04999999999995,323.5,39.9,628.1,2021-09-05
29.0,3.0,60.52499999999999,4.0,0.0,10.0,126.0,16.475,229.04999999999998,141.0,14.9,264.575,295.0,35.0,570.05,2021-09-06
29.0,2.0,58.52499999999999,3.0,0.0,11.524999999999991,109.5,14.475000000000001,224.7249999999999,129.5,13.425,249.19999999999993,270.0,29.375,536.625,2021-09-07
30.0,2.475,66.0,4.0,0.0,10.524999999999991,102.5,12.0,202.67499999999995,113.5,16.475,219.575,250.0,31.375,497.2999999999999,2021-09-08
31.0,3.475,68.52499999999999,3.0,0.0,10.0,97.5,13.950000000000001,180.67499999999995,108.0,13.475000000000001,210.04999999999998,239.5,34.425,466.525,2021-09-09
29.5,3.0,63.0,4.0,0.0,9.0,89.5,9.0,169.62499999999994,96.5,13.0,198.09999999999997,227.0,28.425,437.92499999999984,2021-09-10
32.5,4.0,70.0,4.0,0.0,9.524999999999991,78.5,11.0,157.67499999999995,90.5,10.475000000000001,182.52499999999998,206.0,25.475,407.82499999999993,2021-09-11
31.5,3.0,70.52499999999999,3.0,0.0,12.0,72.0,6.475,157.0,86.5,10.425,173.19999999999993,198.5,19.475,386.4499999999999,2021-09-12
36.0,4.0,70.04999999999998,4.0,0.0,11.0,69.5,6.95,135.52499999999998,80.0,9.475000000000001,170.52499999999998,190.5,24.325000000000003,376.82499999999993,2021-09-13
35.0,3.0,75.52499999999999,4.0,0.0,11.0,64.0,7.0,131.575,82.0,11.0,161.09999999999997,185.5,20.75,363.2499999999999,2021-09-14
37.5,3.0,70.04999999999998,4.0,0.0,13.0,67.5,7.0,135.82499999999987,74.5,7.949999999999999,151.04999999999998,187.5,19.475,366.62499999999994,2021-09-15
38.5,3.475,76.52499999999999,3.0,0.0,10.524999999999991,58.5,5.475,122.52499999999999,75.5,8.475,144.14999999999995,178.5,18.475,357.97499999999985,2021-09-16
37.0,3.475,77.57499999999997,4.0,0.0,9.524999999999991,58.0,6.0,126.57499999999997,72.5,7.425,149.7249999999999,176.5,18.9,354.8749999999999,2021-09-17
37.0,3.475,76.09999999999997,3.5,0.0,11.524999999999991,58.0,6.0,119.52499999999999,72.0,9.0,147.04999999999998,173.0,19.475,352.09999999999997,2021-09-18
36.0,2.475,86.0,4.0,0.0,9.524999999999991,55.5,6.475,118.57499999999997,69.0,5.0,146.04999999999998,171.5,17.425,351.8749999999999,2021-09-19
37.0,3.475,78.52499999999999,3.0,0.0,11.0,54.5,4.475,115.09999999999997,71.5,6.475,142.04999999999998,172.0,17.475,338.34999999999985,2021-09-20
38.5,3.475,82.52499999999999,3.0,0.0,11.524999999999991,54.0,4.475,107.14999999999995,67.0,7.949999999999999,141.7249999999999,165.5,19.475,331.625,2021-09-21
38.5,3.0,81.57499999999997,3.0,0.0,8.524999999999991,54.5,3.475,106.67499999999994,70.5,4.475,145.52499999999998,169.0,14.475000000000001,337.92499999999984,2021-09-22
37.5,3.0,78.52499999999999,3.0,0.0,8.0,51.0,4.475,110.62499999999996,68.0,5.0,130.52499999999998,162.0,14.9,318.4499999999999,2021-09-23
37.5,1.475,77.52499999999999,3.0,0.0,9.0,51.5,4.475,102.09999999999997,64.5,5.95,136.04999999999998,156.5,13.425,319.67499999999995,2021-09-24
37.5,3.0,80.0,3.0,0.0,8.524999999999991,53.5,5.475,103.04999999999998,66.5,6.0,136.0,164.5,13.425,319.625,2021-09-25
36.0,2.0,73.04999999999998,3.0,0.0,9.524999999999991,52.0,5.0,97.52499999999999,63.0,5.0,131.09999999999997,159.0,12.95,298.67499999999995,2021-09-26
36.5,2.475,72.52499999999999,3.0,0.0,8.524999999999991,48.0,3.475,97.0,61.5,6.475,133.52499999999998,157.0,12.375,301.7249999999999,2021-09-27
35.0,1.9500000000000002,72.52499999999999,3.0,0.0,8.0,46.0,2.475,99.52499999999999,66.0,5.0,123.52499999999999,156.0,10.425,301.39999999999986,2021-09-28
34.5,4.0,70.0,3.0,0.0,8.0,48.0,2.4250000000000003,90.52499999999999,65.0,5.475,122.52499999999999,146.5,14.85,290.525,2021-09-29
34.0,3.0,75.0,3.0,0.0,8.0,45.5,3.0,92.04999999999998,58.5,4.475,128.575,142.5,9.0,297.62499999999994,2021-09-30
35.0,1.475,72.62499999999996,3.0,0.0,7.0,42.0,2.95,95.0,57.5,4.475,125.92499999999986,143.0,13.950000000000001,292.0,2021-10-01
34.0,2.0,69.67499999999994,3.0,0.0,8.0,44.5,5.0,87.0,61.0,6.475,121.09999999999997,138.5,13.0,276.39999999999986,2021-10-02
34.0,2.0,65.14999999999995,2.0,0.0,7.0,42.0,4.0,82.67499999999994,61.0,5.0,114.52499999999999,145.0,12.0,253.52499999999998,2021-10-03
31.5,1.475,65.52499999999999,2.0,0.0,8.0,39.5,2.475,84.52499999999999,59.0,4.0,116.04999999999998,133.0,8.475,264.04999999999995,2021-10-04
35.5,2.0,70.04999999999998,2.0,0.0,7.0,37.5,1.9500000000000002,81.57499999999997,55.0,3.0,110.09999999999997,129.5,9.475000000000001,246.575,2021-10-05
34.5,2.0,59.0,2.0,0.0,8.0,40.0,3.0,77.52499999999999,57.0,5.0,112.0,131.0,9.950000000000001,245.52499999999998,2021-10-06
32.0,1.0,64.52499999999999,2.0,0.0,7.0,39.0,1.475,77.0,51.5,5.0,110.0,123.0,10.475000000000001,247.09999999999997,2021-10-07
32.0,2.0,67.52499999999999,2.0,0.0,7.0,37.0,2.475,77.52499999999999,52.5,3.475,107.62499999999996,128.0,11.475,258.62499999999994,2021-10-08
31.5,0.4750000000000001,63.04999999999998,2.0,0.0,6.0,38.0,3.0,73.57499999999997,55.0,3.475,103.52499999999999,130.0,9.475000000000001,238.7249999999999,2021-10-09
33.0,1.475,61.52499999999999,2.0,0.0,6.0,37.5,3.475,75.52499999999999,56.5,2.95,108.09999999999997,132.5,9.475000000000001,247.09999999999997,2021-10-10
34.0,2.475,65.57499999999997,2.0,0.0,6.5249999999999915,38.5,2.0,80.52499999999999,57.5,5.0,108.52499999999999,135.0,10.9,249.62499999999994,2021-10-11
36.0,1.475,66.52499999999999,2.0,0.0,6.5249999999999915,40.0,3.0,78.0,60.0,2.0,107.0,138.0,9.950000000000001,253.7249999999999,2021-10-12
36.5,2.475,68.52499999999999,2.0,0.0,8.0,42.0,3.475,78.52499999999999,60.0,5.475,119.09999999999997,146.5,13.475000000000001,258.05,2021-10-13
38.5,2.0,73.52499999999999,3.0,0.0,8.049999999999983,42.0,3.0,85.52499999999999,63.0,5.0,115.52499999999999,151.0,12.475,277.04999999999995,2021-10-14
40.0,4.0,67.52499999999999,2.0,0.0,7.5249999999999915,42.0,3.0,86.0,63.0,5.0,118.09999999999997,147.0,12.0,268.625,2021-10-15
39.5,2.475,79.0,2.0,0.0,7.0,43.0,4.0,89.52499999999999,67.0,5.475,121.0,155.5,12.475,289.39999999999986,2021-10-16
39.0,3.475,70.72499999999992,2.0,0.0,6.5249999999999915,46.0,2.0,92.52499999999999,67.5,3.4250000000000003,134.67499999999995,160.5,11.95,288.8749999999999,2021-10-17
42.5,2.475,76.04999999999998,2.0,0.0,7.0,48.5,4.0,90.04999999999998,71.5,4.475,125.04999999999998,164.0,13.475000000000001,285.2499999999999,2021-10-18
46.0,4.0,73.52499999999999,3.0,0.0,7.5249999999999915,52.0,1.475,89.62499999999996,72.5,3.95,141.52499999999998,174.5,10.375,298.24999999999994,2021-10-19
45.5,2.4250000000000003,86.04999999999998,3.0,0.0,8.0,52.5,3.0,96.04999999999998,72.0,6.0,137.52499999999998,181.0,12.95,314.575,2021-10-20
49.5,1.475,81.04999999999998,2.0,0.0,7.5249999999999915,52.5,4.0,95.04999999999998,75.5,5.475,138.52499999999998,181.5,12.475,308.04999999999995,2021-10-21
47.5,2.475,81.57499999999997,2.0,0.0,7.5249999999999915,57.5,4.0,106.04999999999998,79.5,4.475,134.52499999999998,186.5,10.95,321.15,2021-10-22
48.5,3.475,89.09999999999997,3.0,0.0,8.0,57.5,1.475,99.0,82.0,5.95,142.0,199.0,15.0,326.09999999999997,2021-10-23
50.5,4.0,87.52499999999999,2.5,0.0,7.0,59.5,2.0,105.09999999999997,84.0,7.475,151.62499999999994,201.5,13.9,330.09999999999997,2021-10-24
53.0,4.475,90.67499999999994,3.0,0.0,8.0,58.5,3.0,102.0,87.5,7.0,159.7249999999999,202.5,15.0,349.7499999999998,2021-10-25
55.0,1.9500000000000002,87.57499999999997,3.0,0.0,8.524999999999991,63.0,5.0,107.04999999999998,91.5,8.0,162.04999999999998,215.0,17.475,339.1249999999998,2021-10-26
54.5,3.0,94.04999999999998,3.0,0.0,9.524999999999991,64.0,3.475,102.04999999999998,90.5,6.475,158.04999999999998,211.5,14.475000000000001,351.19999999999993,2021-10-27
55.0,4.475,97.52499999999999,3.0,0.0,9.0,66.0,3.0,110.09999999999997,99.0,5.0,165.19999999999993,225.0,12.95,363.0,2021-10-28
55.5,2.475,92.04999999999998,3.0,0.0,8.0,70.0,5.0,118.19999999999993,96.5,7.949999999999999,160.14999999999995,226.5,18.475,365.54999999999984,2021-10-29
52.0,2.475,85.52499999999999,3.0,0.0,8.524999999999991,71.5,5.425000000000001,125.52499999999999,107.0,5.475,173.52499999999998,239.0,14.85,379.04999999999995,2021-10-30
50.0,3.475,82.67499999999994,2.5,0.0,7.0,78.0,5.0,127.52499999999999,111.0,7.475,187.575,251.0,16.9,387.04999999999995,2021-10-31
44.5,3.0,76.57499999999997,2.5,0.0,7.5249999999999915,82.5,6.475,146.2999999999999,123.0,8.475,206.04999999999998,257.0,19.95,429.0749999999998,2021-11-01
45.0,2.475,66.0,2.0,0.0,6.0,89.5,6.0,147.52499999999998,128.0,8.475,202.19999999999993,268.0,18.9,417.62499999999966,2021-11-02
37.0,2.0,64.0,2.0,0.0,5.0,95.5,4.0,150.575,137.0,8.475,205.575,277.0,16.225,420.7249999999999,2021-11-03
36.5,2.0,56.0,1.5,0.0,5.0,95.0,7.0,158.34999999999988,142.5,10.0,214.04999999999998,276.0,19.0,424.3499999999999,2021-11-04
34.5,2.475,54.574999999999974,2.0,0.0,5.0,101.0,5.475,163.575,140.5,10.475000000000001,240.14999999999995,279.5,19.425,437.8749999999999,2021-11-05
31.0,2.0,50.52499999999999,2.0,0.0,4.0,103.5,7.0,164.67499999999995,146.0,9.8,232.52499999999998,281.5,18.8,436.19999999999993,2021-11-06
29.0,1.0,49.04999999999998,1.0,0.0,4.0,106.5,7.475,160.0,148.0,10.425,237.575,292.5,19.85,439.57499999999993,2021-11-07
28.5,2.0,49.52499999999999,1.0,0.0,4.5249999999999915,104.5,6.95,167.52499999999998,151.5,8.475,229.62499999999994,282.0,20.950000000000003,425.04999999999995,2021-11-08
25.0,0.4750000000000001,42.52499999999999,1.0,0.0,5.0,106.5,6.475,167.62499999999994,152.0,10.475000000000001,242.0,290.0,20.325000000000003,433.7249999999999,2021-11-09
26.0,1.0,44.099999999999966,1.0,0.0,5.0,109.0,9.325,163.52499999999998,155.0,9.0,243.7249999999999,295.5,20.75,431.525,2021-11-10
25.0,1.0,43.0,1.0,0.0,5.0,109.0,7.0,167.04999999999998,160.0,11.95,243.0,309.5,20.475,442.05,2021-11-11
25.0,1.475,43.0,1.0,0.0,5.0,104.0,8.0,169.04999999999998,163.0,11.475,240.2499999999999,296.0,22.0,434.62499999999994,2021-11-12
29.0,1.0,45.62499999999996,1.5,0.0,4.0,104.0,8.95,165.62499999999994,159.0,12.475,247.52499999999998,298.0,23.95,440.57499999999993,2021-11-13
34.5,1.475,52.04999999999998,2.0,0.0,5.5249999999999915,104.0,7.0,161.04999999999998,151.5,8.425,231.04999999999998,292.5,17.325,433.09999999999997,2021-11-14
