date,all,ch,teen,adu,sen,missing,ch+teen+adu+sen,rel_ch,rel_teen,rel_adu,rel_sen,ch+missing,teen+missing,adu+missing,sen+missing,ch+teen+adu+sen+missing
2020-04-22,969.0,7.0,4.0,242.0,708.0,8.0,961.0,0.007284079084287201,0.004162330905306972,0.2518210197710718,0.736732570239334,7.0582726326742975,4.0332986472424555,244.01456815816857,713.8938605619147,969.0
2020-04-23,972.0,12.0,6.0,258.0,689.0,7.0,965.0,0.012435233160621761,0.0062176165803108805,0.26735751295336785,0.7139896373056995,12.087046632124352,6.043523316062176,259.8715025906736,693.9979274611399,972.0
2020-04-24,881.0,6.0,4.0,234.0,628.0,9.0,872.0,0.006880733944954129,0.0045871559633027525,0.268348623853211,0.7201834862385321,6.0619266055045875,4.041284403669724,236.4151376146789,634.4816513761468,881.0
2020-04-25,535.0,3.0,5.0,155.0,365.0,7.0,528.0,0.005681818181818182,0.00946969696969697,0.2935606060606061,0.6912878787878788,3.039772727272727,5.066287878787879,157.05492424242425,369.8390151515151,535.0
2020-04-26,444.0,8.0,1.0,139.0,294.0,2.0,442.0,0.01809954751131222,0.0022624434389140274,0.31447963800904977,0.665158371040724,8.036199095022624,1.004524886877828,139.6289592760181,295.33031674208144,444.0
2020-04-27,754.0,7.0,6.0,203.0,534.0,4.0,750.0,0.009333333333333334,0.008,0.27066666666666667,0.712,7.037333333333334,6.032,204.08266666666665,536.848,754.0
2020-04-28,726.0,4.0,6.0,202.0,509.0,5.0,721.0,0.005547850208044383,0.008321775312066574,0.2801664355062413,0.7059639389736477,4.027739251040222,6.041608876560333,203.4008321775312,512.5298196948683,726.0
2020-04-29,628.0,6.0,1.0,173.0,447.0,1.0,627.0,0.009569377990430622,0.001594896331738437,0.2759170653907496,0.7129186602870813,6.009569377990431,1.0015948963317385,173.27591706539076,447.7129186602871,628.0
2020-04-30,656.0,6.0,5.0,170.0,471.0,4.0,652.0,0.009202453987730062,0.007668711656441718,0.2607361963190184,0.7223926380368099,6.03680981595092,5.030674846625767,171.04294478527606,473.88957055214723,656.0
2020-05-01,410.0,6.0,3.0,110.0,288.0,3.0,407.0,0.014742014742014743,0.007371007371007371,0.2702702702702703,0.7076167076167076,6.044226044226044,3.022113022113022,110.8108108108108,290.12285012285014,410.0
2020-05-02,381.0,6.0,2.0,98.0,273.0,2.0,379.0,0.0158311345646438,0.005277044854881266,0.25857519788918204,0.7203166226912929,6.031662269129288,2.0105540897097627,98.51715039577836,274.44063324538257,381.0
2020-05-03,293.0,3.0,1.0,70.0,218.0,1.0,292.0,0.010273972602739725,0.003424657534246575,0.23972602739726026,0.7465753424657534,3.01027397260274,1.0034246575342465,70.23972602739725,218.74657534246575,293.0
2020-05-04,473.0,5.0,1.0,130.0,333.0,4.0,469.0,0.010660980810234541,0.0021321961620469083,0.2771855010660981,0.7100213219616205,5.042643923240938,1.0085287846481876,131.1087420042644,335.8400852878465,473.0
2020-05-05,515.0,6.0,4.0,144.0,358.0,3.0,512.0,0.01171875,0.0078125,0.28125,0.69921875,6.03515625,4.0234375,144.84375,360.09765625,515.0
2020-05-06,456.0,4.0,4.0,129.0,315.0,4.0,452.0,0.008849557522123894,0.008849557522123894,0.2853982300884956,0.6969026548672567,4.035398230088496,4.035398230088496,130.141592920354,317.78761061946904,456.0
2020-05-07,458.0,3.0,5.0,118.0,328.0,4.0,454.0,0.006607929515418502,0.011013215859030838,0.2599118942731278,0.7224669603524229,3.026431718061674,5.044052863436123,119.03964757709251,330.8898678414097,458.0
2020-05-08,246.0,3.0,1.0,63.0,179.0,0.0,246.0,0.012195121951219513,0.0040650406504065045,0.25609756097560976,0.7276422764227642,3.0,1.0,63.0,179.0,246.0
2020-05-09,291.0,7.0,1.0,76.0,207.0,0.0,291.0,0.024054982817869417,0.003436426116838488,0.2611683848797251,0.711340206185567,7.0,1.0,76.0,207.0,291.0
2020-05-10,240.0,1.0,3.0,66.0,168.0,2.0,238.0,0.004201680672268907,0.012605042016806723,0.2773109243697479,0.7058823529411765,1.0084033613445378,3.0252100840336134,66.5546218487395,169.41176470588235,240.0
2020-05-11,327.0,2.0,1.0,76.0,246.0,2.0,325.0,0.006153846153846154,0.003076923076923077,0.23384615384615384,0.7569230769230769,2.0123076923076924,1.0061538461538462,76.4676923076923,247.51384615384615,327.0
2020-05-12,351.0,2.0,4.0,94.0,250.0,1.0,350.0,0.005714285714285714,0.011428571428571429,0.26857142857142857,0.7142857142857143,2.005714285714286,4.011428571428572,94.26857142857143,250.71428571428572,351.0
2020-05-13,321.0,4.0,1.0,101.0,214.0,1.0,320.0,0.0125,0.003125,0.315625,0.66875,4.0125,1.003125,101.315625,214.66875,321.0
2020-05-14,311.0,4.0,2.0,76.0,224.0,5.0,306.0,0.013071895424836602,0.006535947712418301,0.24836601307189543,0.7320261437908496,4.065359477124183,2.0326797385620914,77.24183006535948,227.66013071895424,311.0
2020-05-15,292.0,4.0,1.0,69.0,217.0,1.0,291.0,0.013745704467353952,0.003436426116838488,0.23711340206185566,0.7457044673539519,4.013745704467354,1.0034364261168385,69.23711340206185,217.74570446735396,292.0
2020-05-16,193.0,3.0,2.0,69.0,115.0,4.0,189.0,0.015873015873015872,0.010582010582010581,0.36507936507936506,0.6084656084656085,3.0634920634920633,2.0423280423280423,70.46031746031746,117.43386243386243,193.0
2020-05-17,166.0,4.0,0.0,46.0,115.0,1.0,165.0,0.024242424242424242,0.0,0.2787878787878788,0.696969696969697,4.024242424242424,0.0,46.27878787878788,115.6969696969697,166.0
2020-05-18,280.0,2.0,1.0,77.0,198.0,2.0,278.0,0.007194244604316547,0.0035971223021582736,0.27697841726618705,0.7122302158273381,2.014388489208633,1.0071942446043165,77.55395683453237,199.42446043165467,280.0
2020-05-19,235.0,2.0,1.0,51.0,178.0,3.0,232.0,0.008620689655172414,0.004310344827586207,0.21982758620689655,0.7672413793103449,2.0258620689655173,1.0129310344827587,51.65948275862069,180.30172413793105,235.0
2020-05-20,238.0,4.0,0.0,48.0,184.0,2.0,236.0,0.01694915254237288,0.0,0.2033898305084746,0.7796610169491526,4.033898305084746,0.0,48.40677966101695,185.5593220338983,238.0
2020-05-21,159.0,2.0,4.0,38.0,115.0,0.0,159.0,0.012578616352201259,0.025157232704402517,0.2389937106918239,0.7232704402515723,2.0,4.0,38.0,115.0,159.0
2020-05-22,227.0,2.0,0.0,55.0,170.0,0.0,227.0,0.00881057268722467,0.0,0.2422907488986784,0.748898678414097,2.0,0.0,55.0,170.0,227.0
2020-05-23,144.0,1.0,2.0,36.0,104.0,1.0,143.0,0.006993006993006993,0.013986013986013986,0.2517482517482518,0.7272727272727273,1.006993006993007,2.013986013986014,36.25174825174825,104.72727272727273,144.0
2020-05-24,109.0,3.0,2.0,35.0,68.0,1.0,108.0,0.027777777777777776,0.018518518518518517,0.32407407407407407,0.6296296296296297,3.0277777777777777,2.0185185185185186,35.324074074074076,68.62962962962963,109.0
2020-05-25,177.0,2.0,3.0,48.0,122.0,2.0,175.0,0.011428571428571429,0.017142857142857144,0.2742857142857143,0.6971428571428572,2.0228571428571427,3.0342857142857143,48.54857142857143,123.39428571428572,177.0
2020-05-26,180.0,1.0,3.0,39.0,137.0,0.0,180.0,0.005555555555555556,0.016666666666666666,0.21666666666666667,0.7611111111111111,1.0,3.0,39.0,137.0,180.0
2020-05-27,154.0,2.0,1.0,43.0,108.0,0.0,154.0,0.012987012987012988,0.006493506493506494,0.2792207792207792,0.7012987012987013,2.0,1.0,43.0,108.0,154.0
2020-05-28,134.0,4.0,2.0,22.0,105.0,1.0,133.0,0.03007518796992481,0.015037593984962405,0.16541353383458646,0.7894736842105263,4.030075187969925,2.0150375939849625,22.165413533834588,105.78947368421052,134.0
2020-05-29,130.0,3.0,1.0,31.0,94.0,1.0,129.0,0.023255813953488372,0.007751937984496124,0.24031007751937986,0.7286821705426356,3.0232558139534884,1.0077519379844961,31.24031007751938,94.72868217054264,130.0
2020-05-30,97.0,1.0,1.0,36.0,57.0,2.0,95.0,0.010526315789473684,0.010526315789473684,0.37894736842105264,0.6,1.0210526315789474,1.0210526315789474,36.757894736842104,58.2,97.0
2020-05-31,78.0,1.0,1.0,20.0,56.0,0.0,78.0,0.01282051282051282,0.01282051282051282,0.2564102564102564,0.717948717948718,1.0,1.0,20.0,56.0,78.0
2020-06-01,83.0,5.0,0.0,29.0,47.0,2.0,81.0,0.06172839506172839,0.0,0.35802469135802467,0.5802469135802469,5.1234567901234565,0.0,29.71604938271605,48.160493827160494,83.0
2020-06-02,124.0,0.0,0.0,37.0,87.0,0.0,124.0,0.0,0.0,0.29838709677419356,0.7016129032258065,0.0,0.0,37.0,87.0,124.0
2020-06-03,121.0,0.0,1.0,39.0,80.0,1.0,120.0,0.0,0.008333333333333333,0.325,0.6666666666666666,0.0,1.0083333333333333,39.325,80.66666666666667,121.0
2020-06-04,118.0,0.0,1.0,39.0,78.0,0.0,118.0,0.0,0.00847457627118644,0.3305084745762712,0.6610169491525424,0.0,1.0,39.0,78.0,118.0
2020-06-05,93.0,0.0,2.0,34.0,57.0,0.0,93.0,0.0,0.021505376344086023,0.3655913978494624,0.6129032258064516,0.0,2.0,34.0,57.0,93.0
2020-06-06,83.0,3.0,3.0,24.0,53.0,0.0,83.0,0.03614457831325301,0.03614457831325301,0.2891566265060241,0.6385542168674698,3.0,3.0,24.0,53.0,83.0
2020-06-07,49.0,1.0,1.0,16.0,31.0,0.0,49.0,0.02040816326530612,0.02040816326530612,0.32653061224489793,0.6326530612244898,1.0,1.0,16.0,31.0,49.0
2020-06-08,77.0,0.0,3.0,24.0,50.0,0.0,77.0,0.0,0.03896103896103896,0.3116883116883117,0.6493506493506493,0.0,3.0,24.0,50.0,77.0
2020-06-09,83.0,0.0,0.0,28.0,55.0,0.0,83.0,0.0,0.0,0.3373493975903614,0.6626506024096386,0.0,0.0,28.0,55.0,83.0
2020-06-10,96.0,0.0,0.0,25.0,69.0,2.0,94.0,0.0,0.0,0.26595744680851063,0.7340425531914894,0.0,0.0,25.53191489361702,70.46808510638297,96.0
2020-06-11,80.0,1.0,2.0,23.0,54.0,0.0,80.0,0.0125,0.025,0.2875,0.675,1.0,2.0,23.0,54.0,80.0
2020-06-12,68.0,1.0,0.0,20.0,46.0,1.0,67.0,0.014925373134328358,0.0,0.29850746268656714,0.6865671641791045,1.0149253731343284,0.0,20.298507462686565,46.6865671641791,68.0
2020-06-13,37.0,1.0,0.0,12.0,24.0,0.0,37.0,0.02702702702702703,0.0,0.32432432432432434,0.6486486486486487,1.0,0.0,12.0,24.0,37.0
2020-06-14,59.0,2.0,0.0,20.0,35.0,2.0,57.0,0.03508771929824561,0.0,0.3508771929824561,0.6140350877192983,2.0701754385964914,0.0,20.70175438596491,36.228070175438596,59.0
2020-06-15,67.0,1.0,3.0,18.0,45.0,0.0,67.0,0.014925373134328358,0.04477611940298507,0.26865671641791045,0.6716417910447762,1.0,3.0,18.0,45.0,67.0
2020-06-16,70.0,2.0,1.0,22.0,45.0,0.0,70.0,0.02857142857142857,0.014285714285714285,0.3142857142857143,0.6428571428571429,2.0,1.0,22.0,45.0,70.0
2020-06-17,64.0,3.0,0.0,19.0,42.0,0.0,64.0,0.046875,0.0,0.296875,0.65625,3.0,0.0,19.0,42.0,64.0
2020-06-18,72.0,1.0,1.0,20.0,49.0,1.0,71.0,0.014084507042253521,0.014084507042253521,0.28169014084507044,0.6901408450704225,1.0140845070422535,1.0140845070422535,20.281690140845072,49.690140845070424,72.0
2020-06-19,74.0,2.0,2.0,16.0,53.0,1.0,73.0,0.0273972602739726,0.0273972602739726,0.2191780821917808,0.726027397260274,2.0273972602739727,2.0273972602739727,16.21917808219178,53.726027397260275,74.0
2020-06-20,47.0,1.0,0.0,13.0,33.0,0.0,47.0,0.02127659574468085,0.0,0.2765957446808511,0.7021276595744681,1.0,0.0,13.0,33.0,47.0
2020-06-21,48.0,0.0,1.0,23.0,24.0,0.0,48.0,0.0,0.020833333333333332,0.4791666666666667,0.5,0.0,1.0,23.0,24.0,48.0
2020-06-22,47.0,0.0,1.0,15.0,31.0,0.0,47.0,0.0,0.02127659574468085,0.3191489361702128,0.6595744680851063,0.0,1.0,15.0,31.0,47.0
2020-06-23,61.0,0.0,1.0,19.0,41.0,0.0,61.0,0.0,0.01639344262295082,0.3114754098360656,0.6721311475409836,0.0,1.0,19.0,41.0,61.0
2020-06-24,56.0,0.0,2.0,23.0,31.0,0.0,56.0,0.0,0.03571428571428571,0.4107142857142857,0.5535714285714286,0.0,2.0,23.0,31.0,56.0
2020-06-25,58.0,0.0,0.0,17.0,41.0,0.0,58.0,0.0,0.0,0.29310344827586204,0.7068965517241379,0.0,0.0,17.0,41.0,58.0
2020-06-26,58.0,2.0,1.0,17.0,38.0,0.0,58.0,0.034482758620689655,0.017241379310344827,0.29310344827586204,0.6551724137931034,2.0,1.0,17.0,38.0,58.0
2020-06-27,38.0,0.0,0.0,15.0,23.0,0.0,38.0,0.0,0.0,0.39473684210526316,0.6052631578947368,0.0,0.0,15.0,23.0,38.0
2020-06-28,37.0,1.0,0.0,13.0,22.0,1.0,36.0,0.027777777777777776,0.0,0.3611111111111111,0.6111111111111112,1.0277777777777777,0.0,13.36111111111111,22.61111111111111,37.0
2020-06-29,46.0,2.0,1.0,21.0,22.0,0.0,46.0,0.043478260869565216,0.021739130434782608,0.45652173913043476,0.4782608695652174,2.0,1.0,21.0,22.0,46.0
2020-06-30,47.0,1.0,0.0,13.0,33.0,0.0,47.0,0.02127659574468085,0.0,0.2765957446808511,0.7021276595744681,1.0,0.0,13.0,33.0,47.0
2020-07-01,54.0,0.0,0.0,17.0,37.0,0.0,54.0,0.0,0.0,0.3148148148148148,0.6851851851851852,0.0,0.0,17.0,37.0,54.0
2020-07-02,38.0,0.0,0.0,15.0,23.0,0.0,38.0,0.0,0.0,0.39473684210526316,0.6052631578947368,0.0,0.0,15.0,23.0,38.0
2020-07-03,51.0,0.0,0.0,18.0,33.0,0.0,51.0,0.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,18.0,33.0,51.0
2020-07-04,34.0,1.0,0.0,9.0,24.0,0.0,34.0,0.029411764705882353,0.0,0.2647058823529412,0.7058823529411765,1.0,0.0,9.0,24.0,34.0
2020-07-05,31.0,0.0,0.0,14.0,17.0,0.0,31.0,0.0,0.0,0.45161290322580644,0.5483870967741935,0.0,0.0,14.0,17.0,31.0
2020-07-06,53.0,0.0,0.0,23.0,30.0,0.0,53.0,0.0,0.0,0.4339622641509434,0.5660377358490566,0.0,0.0,23.0,30.0,53.0
2020-07-07,46.0,1.0,0.0,20.0,24.0,1.0,45.0,0.022222222222222223,0.0,0.4444444444444444,0.5333333333333333,1.0222222222222221,0.0,20.444444444444443,24.533333333333335,46.0
2020-07-08,42.0,0.0,1.0,13.0,28.0,0.0,42.0,0.0,0.023809523809523808,0.30952380952380953,0.6666666666666666,0.0,1.0,13.0,28.0,42.0
2020-07-09,66.0,2.0,0.0,26.0,38.0,0.0,66.0,0.030303030303030304,0.0,0.3939393939393939,0.5757575757575758,2.0,0.0,26.0,38.0,66.0
2020-07-10,59.0,1.0,1.0,17.0,39.0,1.0,58.0,0.017241379310344827,0.017241379310344827,0.29310344827586204,0.6724137931034483,1.0172413793103448,1.0172413793103448,17.29310344827586,39.672413793103445,59.0
2020-07-11,36.0,0.0,1.0,16.0,19.0,0.0,36.0,0.0,0.027777777777777776,0.4444444444444444,0.5277777777777778,0.0,1.0,16.0,19.0,36.0
2020-07-12,38.0,0.0,0.0,14.0,23.0,1.0,37.0,0.0,0.0,0.3783783783783784,0.6216216216216216,0.0,0.0,14.378378378378379,23.62162162162162,38.0
2020-07-13,81.0,1.0,2.0,31.0,47.0,0.0,81.0,0.012345679012345678,0.024691358024691357,0.38271604938271603,0.5802469135802469,1.0,2.0,31.0,47.0,81.0
2020-07-14,43.0,1.0,0.0,12.0,29.0,1.0,42.0,0.023809523809523808,0.0,0.2857142857142857,0.6904761904761905,1.0238095238095237,0.0,12.285714285714286,29.69047619047619,43.0
2020-07-15,64.0,1.0,0.0,17.0,45.0,1.0,63.0,0.015873015873015872,0.0,0.2698412698412698,0.7142857142857143,1.0158730158730158,0.0,17.26984126984127,45.714285714285715,64.0
