date,transmission-rate,scaling-factor,week,matrix,testing
2020-03-29,0.086,1.18,13,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-03-30,0.086,1.18,14,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-03-31,0.086,1.18,14,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-01,0.086,1.18,14,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-02,0.086,1.18,14,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-03,0.086,1.18,14,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-04,0.086,1.18,14,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-05,0.086,1.18,14,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-06,0.086,1.18,15,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-07,0.086,1.18,15,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-08,0.086,1.18,15,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-09,0.086,1.18,15,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-10,0.086,1.18,15,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-11,0.086,1.18,15,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-12,0.086,1.18,15,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-13,0.086,1.18,16,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-14,0.086,1.18,16,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-15,0.086,1.18,16,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-16,0.086,1.18,16,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-17,0.086,1.18,16,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-18,0.086,1.18,16,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-19,0.086,1.18,16,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-20,0.086,1.18,17,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-21,0.086,1.18,17,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-22,0.086,1.18,17,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-23,0.086,1.18,17,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-24,0.086,1.18,17,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-25,0.086,1.18,17,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-26,0.086,1.18,17,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-27,0.086,1.18,18,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-28,0.086,1.18,18,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-29,0.086,1.18,18,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-04-30,0.086,1.18,18,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-01,0.086,1.18,18,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-02,0.086,1.18,18,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-03,0.086,1.18,18,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-04,0.086,1.18,19,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-05,0.086,1.18,19,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-06,0.086,1.18,19,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-07,0.086,1.18,19,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-08,0.086,1.18,19,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-09,0.086,1.18,19,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-10,0.086,1.18,19,0_LD1_with_SPC_SI50%/LD_region_France_with_SPC_SI0.0.txt,0.0
2020-05-11,0.086,1.24,20,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week20_SI0.0.txt,0.5
2020-05-12,0.086,1.24,20,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week20_SI0.0.txt,0.5
2020-05-13,0.086,1.24,20,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week20_SI0.0.txt,0.5
2020-05-14,0.086,1.24,20,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week20_SI0.0.txt,0.5
2020-05-15,0.086,1.24,20,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week20_SI0.0.txt,0.5
2020-05-16,0.086,1.24,20,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week20_SI0.0.txt,0.5
2020-05-17,0.086,1.24,20,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week20_SI0.0.txt,0.5
2020-05-18,0.086,1.24,21,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week21_SI0.0.txt,0.5
2020-05-19,0.086,1.24,21,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week21_SI0.0.txt,0.5
2020-05-20,0.086,1.24,21,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week21_SI0.0.txt,0.5
2020-05-21,0.086,1.24,21,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week21_SI0.0.txt,0.5
2020-05-22,0.086,1.24,21,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week21_SI0.0.txt,0.5
2020-05-23,0.086,1.24,21,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week21_SI0.0.txt,0.5
2020-05-24,0.086,1.24,21,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week21_SI0.0.txt,0.5
2020-05-25,0.086,1.24,22,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week22_SI0.0.txt,0.5
2020-05-26,0.086,1.24,22,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week22_SI0.0.txt,0.5
2020-05-27,0.086,1.24,22,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week22_SI0.0.txt,0.5
2020-05-28,0.086,1.24,22,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week22_SI0.0.txt,0.5
2020-05-29,0.086,1.24,22,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week22_SI0.0.txt,0.5
2020-05-30,0.086,1.24,22,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week22_SI0.0.txt,0.5
2020-05-31,0.086,1.24,22,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week22_SI0.0.txt,0.5
2020-06-01,0.086,1.24,23,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week23_SI0.0.txt,0.5
2020-06-02,0.086,1.24,23,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week23_SI0.0.txt,0.5
2020-06-03,0.086,1.24,23,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week23_SI0.0.txt,0.5
2020-06-04,0.086,1.24,23,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week23_SI0.0.txt,0.5
2020-06-05,0.086,1.24,23,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week23_SI0.0.txt,0.5
2020-06-06,0.086,1.24,23,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week23_SI0.0.txt,0.5
2020-06-07,0.086,1.24,23,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week23_SI0.0.txt,0.5
2020-06-08,0.086,1.24,24,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week24_SI0.0.txt,0.5
2020-06-09,0.086,1.24,24,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week24_SI0.0.txt,0.5
2020-06-10,0.086,1.24,24,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week24_SI0.0.txt,0.5
2020-06-11,0.086,1.24,24,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week24_SI0.0.txt,0.5
2020-06-12,0.086,1.24,24,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week24_SI0.0.txt,0.5
2020-06-13,0.086,1.24,24,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week24_SI0.0.txt,0.5
2020-06-14,0.086,1.24,24,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week24_SI0.0.txt,0.5
2020-06-15,0.086,1.24,25,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week25_SI0.0.txt,0.5
2020-06-16,0.086,1.24,25,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week25_SI0.0.txt,0.5
2020-06-17,0.086,1.24,25,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week25_SI0.0.txt,0.5
2020-06-18,0.086,1.24,25,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week25_SI0.0.txt,0.5
2020-06-19,0.086,1.24,25,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week25_SI0.0.txt,0.5
2020-06-20,0.086,1.24,25,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week25_SI0.0.txt,0.5
2020-06-21,0.086,1.24,25,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week25_SI0.0.txt,0.5
2020-06-22,0.086,1.24,26,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week26_SI0.0.txt,0.5
2020-06-23,0.086,1.24,26,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week26_SI0.0.txt,0.5
2020-06-24,0.086,1.24,26,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week26_SI0.0.txt,0.5
2020-06-25,0.086,1.24,26,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week26_SI0.0.txt,0.5
2020-06-26,0.086,1.24,26,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week26_SI0.0.txt,0.5
2020-06-27,0.086,1.24,26,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week26_SI0.0.txt,0.5
2020-06-28,0.086,1.24,26,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week26_SI0.0.txt,0.5
2020-06-29,0.086,1.24,27,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week27_SI0.0.txt,0.5
2020-06-30,0.086,1.24,27,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week27_SI0.0.txt,0.5
2020-07-01,0.086,1.24,27,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week27_SI0.0.txt,0.5
2020-07-02,0.086,1.24,27,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week27_SI0.0.txt,0.5
2020-07-03,0.086,1.24,27,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week27_SI0.0.txt,0.5
2020-07-04,0.086,1.24,27,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week27_SI0.0.txt,0.5
2020-07-05,0.086,1.24,27,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week27_SI0.0.txt,0.5
2020-07-06,0.086,1.67,28,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week28_SI0.0.txt,0.5
2020-07-07,0.086,1.67,28,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week28_SI0.0.txt,0.5
2020-07-08,0.086,1.67,28,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week28_SI0.0.txt,0.5
2020-07-09,0.086,1.67,28,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week28_SI0.0.txt,0.5
2020-07-10,0.086,1.67,28,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week28_SI0.0.txt,0.5
2020-07-11,0.086,1.67,28,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week28_SI0.0.txt,0.5
2020-07-12,0.086,1.67,28,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week28_SI0.0.txt,0.5
2020-07-13,0.086,1.67,29,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week29_SI0.0.txt,0.5
2020-07-14,0.086,1.67,29,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week29_SI0.0.txt,0.5
2020-07-15,0.086,1.67,29,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week29_SI0.0.txt,0.5
2020-07-16,0.086,1.67,29,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week29_SI0.0.txt,0.5
2020-07-17,0.086,1.67,29,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week29_SI0.0.txt,0.5
2020-07-18,0.086,1.67,29,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week29_SI0.0.txt,0.5
2020-07-19,0.086,1.67,29,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week29_SI0.0.txt,0.5
2020-07-20,0.086,1.67,30,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week30_SI0.0.txt,0.5
2020-07-21,0.086,1.67,30,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week30_SI0.0.txt,0.5
2020-07-22,0.086,1.67,30,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week30_SI0.0.txt,0.5
2020-07-23,0.086,1.67,30,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week30_SI0.0.txt,0.5
2020-07-24,0.086,1.67,30,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week30_SI0.0.txt,0.5
2020-07-25,0.086,1.67,30,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week30_SI0.0.txt,0.5
2020-07-26,0.086,1.67,30,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week30_SI0.0.txt,0.5
2020-07-27,0.086,1.67,31,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week31_SI0.0.txt,0.5
2020-07-28,0.086,1.67,31,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week31_SI0.0.txt,0.5
2020-07-29,0.086,1.67,31,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week31_SI0.0.txt,0.5
2020-07-30,0.086,1.67,31,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week31_SI0.0.txt,0.5
2020-07-31,0.086,1.67,31,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week31_SI0.0.txt,0.5
2020-08-01,0.086,1.67,31,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week31_SI0.0.txt,0.5
2020-08-02,0.086,1.67,31,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week31_SI0.0.txt,0.5
2020-08-03,0.086,1.67,32,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week32_SI0.0.txt,0.5
2020-08-04,0.086,1.67,32,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week32_SI0.0.txt,0.5
2020-08-05,0.086,1.67,32,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week32_SI0.0.txt,0.5
2020-08-06,0.086,1.67,32,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week32_SI0.0.txt,0.5
2020-08-07,0.086,1.67,32,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week32_SI0.0.txt,0.5
2020-08-08,0.086,1.67,32,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week32_SI0.0.txt,0.5
2020-08-09,0.086,1.67,32,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week32_SI0.0.txt,0.5
2020-08-10,0.086,1.67,33,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week33_SI0.0.txt,0.5
2020-08-11,0.086,1.67,33,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week33_SI0.0.txt,0.5
2020-08-12,0.086,1.67,33,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week33_SI0.0.txt,0.5
2020-08-13,0.086,1.67,33,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week33_SI0.0.txt,0.5
2020-08-14,0.086,1.67,33,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week33_SI0.0.txt,0.5
2020-08-15,0.086,1.67,33,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week33_SI0.0.txt,0.5
2020-08-16,0.086,1.67,33,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week33_SI0.0.txt,0.5
2020-08-17,0.086,1.67,34,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week34_SI0.0.txt,0.5
2020-08-18,0.086,1.67,34,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week34_SI0.0.txt,0.5
2020-08-19,0.086,1.67,34,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week34_SI0.0.txt,0.5
2020-08-20,0.086,1.67,34,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week34_SI0.0.txt,0.5
2020-08-21,0.086,1.67,34,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week34_SI0.0.txt,0.5
2020-08-22,0.086,1.67,34,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week34_SI0.0.txt,0.5
2020-08-23,0.086,1.67,34,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week34_SI0.0.txt,0.5
2020-08-24,0.086,1.67,35,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week35_SI0.0.txt,0.5
2020-08-25,0.086,1.67,35,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week35_SI0.0.txt,0.5
2020-08-26,0.086,1.67,35,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week35_SI0.0.txt,0.5
2020-08-27,0.086,1.67,35,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week35_SI0.0.txt,0.5
2020-08-28,0.086,1.67,35,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week35_SI0.0.txt,0.5
2020-08-29,0.086,1.67,35,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week35_SI0.0.txt,0.5
2020-08-30,0.086,1.67,35,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week35_SI0.0.txt,0.5
2020-08-31,0.086,2.41,36,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week36_SI0.0.txt,0.5
2020-09-01,0.086,2.41,36,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week36_SI0.0.txt,0.5
2020-09-02,0.086,2.41,36,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week36_SI0.0.txt,0.5
2020-09-03,0.086,2.41,36,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week36_SI0.0.txt,0.5
2020-09-04,0.086,2.41,36,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week36_SI0.0.txt,0.5
2020-09-05,0.086,2.41,36,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week36_SI0.0.txt,0.5
2020-09-06,0.086,2.41,36,1_exit-holidays_w4344_holiday_matrix_SI0_new-fit-phys/matrix_regFrance_week36_SI0.0.txt,0.5
