ch-median,ch-p1,ch-p2,teen-median,teen-p1,teen-p2,adu-median,adu-p1,adu-p2,sen-median,sen-p1,sen-p2,all-median,all-p1,all-p2,time
6031.0,4029.9,7503.925,3501.5,2439.875,4286.299999999999,8554.5,5627.05,11132.724999999997,1851.0,1174.9,2474.4249999999997,19848.5,13325.375,25412.899999999998,2021-10-20
6169.0,4120.875,7665.949999999999,3544.5,2483.8,4279.625,8759.0,5740.325,11368.599999999999,1867.0,1197.675,2528.5,20279.0,13628.875,25887.774999999998,2021-10-21
6266.0,4212.725,7678.55,3580.0,2500.425,4255.9,9020.0,5970.75,11485.55,1928.0,1206.3,2524.525,20747.5,13979.175,25959.274999999998,2021-10-22
6363.5,4292.15,7738.099999999999,3586.0,2508.025,4226.499999999999,9204.0,6081.675,11694.5,1935.0,1259.85,2611.7249999999995,21149.5,14147.225,26254.024999999998,2021-10-23
6495.0,4443.475,7908.549999999998,3648.5,2525.35,4255.525,9373.0,6307.125,11785.324999999999,2039.0,1241.6,2564.625,21487.0,14552.55,26381.775,2021-10-24
5226.0,3650.9,6334.5,1594.5,1071.125,1882.725,10599.0,7018.325,13037.875,2420.5,1582.925,3090.8749999999995,19748.5,13337.725,24270.874999999996,2021-10-25
5335.0,3672.925,6417.624999999999,1607.5,1111.75,1880.1999999999998,10680.5,7225.625,13308.199999999999,2478.5,1621.7,3154.05,20051.0,13700.9,24730.224999999995,2021-10-26
5286.0,3664.35,6314.249999999999,1517.0,1084.3,1811.9999999999995,11065.0,7338.45,13382.125,2531.0,1680.725,3206.1749999999997,20411.0,13778.4,24654.699999999997,2021-10-27
5222.0,3704.525,6202.2,1433.0,1005.9,1676.1499999999999,11124.5,7437.6,13584.15,2618.0,1758.65,3327.075,20335.0,13928.05,24624.924999999996,2021-10-28
5140.5,3660.125,6094.65,1392.5,971.425,1599.05,11301.5,7690.55,13762.274999999998,2677.5,1788.5,3290.525,20464.0,14190.9,24577.149999999998,2021-10-29
5076.0,3539.675,6002.499999999999,1313.0,906.75,1561.35,11413.0,7841.875,13884.349999999999,2783.0,1826.475,3432.2,20583.5,14128.1,24790.574999999993,2021-10-30
5035.5,3640.075,5988.849999999999,1267.0,902.175,1504.1499999999999,11606.5,7904.65,13972.0,2817.5,1865.925,3469.7499999999995,20782.0,14361.675,24945.3,2021-10-31
4969.5,3609.175,5876.724999999999,1235.0,853.175,1443.8749999999998,10963.0,7534.7,13173.774999999998,2743.0,1872.475,3354.7249999999995,19992.5,13904.9,23697.274999999994,2021-11-01
5003.5,3695.325,5847.574999999999,1210.0,860.55,1430.925,11040.5,7585.375,13145.375,2775.0,1892.375,3438.999999999999,20045.5,14037.55,23798.949999999997,2021-11-02
4939.5,3534.65,5784.075,1212.5,843.725,1428.4499999999998,11119.5,7657.775,13139.099999999999,2764.0,1878.525,3401.2249999999995,20043.5,13944.575,23633.099999999995,2021-11-03
4918.0,3536.275,5721.05,1189.5,862.525,1374.525,11023.0,7762.25,13148.175,2741.0,1902.4,3340.725,19879.0,14076.3,23542.975,2021-11-04
4902.5,3543.325,5625.949999999999,1185.5,858.725,1355.975,11021.0,7621.375,13015.324999999999,2738.5,1915.125,3320.775,19780.5,13941.275,23275.399999999998,2021-11-05
4852.0,3546.95,5557.3,1175.5,854.475,1363.8249999999991,11035.0,7707.325,12965.874999999998,2753.0,1891.6,3274.25,19792.0,14020.075,23081.3,2021-11-06
4862.0,3516.65,5581.25,1160.0,816.775,1365.5499999999997,10962.5,7829.1,12881.424999999997,2730.0,1938.875,3217.05,19700.0,14110.2,22972.899999999994,2021-11-07
7869.0,5786.925,8948.15,2591.0,1905.95,2952.6749999999997,12828.5,9211.65,14906.175,3052.5,2127.65,3596.6,26296.5,19033.325,30337.1,2021-11-08
7771.0,5756.575,8963.725,2542.0,1874.575,2945.9249999999997,12769.0,9184.475,14869.825,3048.0,2120.0,3651.3999999999996,26153.5,19025.5,30225.325,2021-11-09
8358.0,6230.55,9480.675,2896.0,2177.475,3249.5,13363.5,9651.15,15546.649999999998,3164.5,2182.875,3699.3999999999996,27842.0,20242.1,31927.1,2021-11-10
9102.0,6780.3,10392.525,3317.5,2478.125,3778.85,14114.5,10211.75,16496.824999999997,3271.5,2305.5,3857.874999999999,29927.5,21833.15,34337.725,2021-11-11
9951.5,7546.4,11269.125,3755.0,2825.675,4266.025,15055.5,10926.325,17366.025,3395.0,2431.825,3984.45,32238.5,23886.825,36852.799999999996,2021-11-12
10884.0,8095.625,12174.324999999999,4243.0,3181.6,4749.25,15940.5,11590.75,18329.425,3505.5,2568.325,4057.975,34562.0,25744.3,39287.025,2021-11-13
11716.5,8735.35,13032.3,4764.0,3520.975,5359.049999999999,16932.5,12433.2,19247.125,3727.0,2684.275,4296.424999999999,37103.5,27807.325,41809.5,2021-11-14
12645.0,9494.675,14141.699999999999,5328.0,4025.875,5955.5,19981.5,14892.95,22722.0,4232.5,3079.375,4763.374999999999,42050.5,31683.25,47525.049999999996,2021-11-15
13629.5,10277.2,15219.1,5869.0,4561.475,6619.874999999999,21277.0,15993.475,24162.6,4414.5,3277.775,5065.1,44851.0,33881.0,50858.025,2021-11-16
14684.5,11165.9,16517.874999999996,6573.0,5013.55,7316.599999999999,23095.0,17276.775,26050.25,4728.0,3493.7,5349.725,49092.0,36431.65,55047.325,2021-11-17
16002.0,12339.9,17857.075,7277.0,5588.925,8136.125,25150.0,18723.225,28395.1,5066.0,3779.675,5781.775,53590.0,40320.75,59868.325,2021-11-18
17411.5,13461.4,19397.325,8081.5,6117.35,8943.999999999998,27511.0,20187.975,30851.35,5575.0,4159.725,6279.2249999999985,58413.0,43906.675,65023.5,2021-11-19
18768.5,14561.025,20894.325,8863.0,6722.325,9979.074999999999,30018.5,22216.025,33210.2,5989.0,4371.275,6711.375,63684.5,48426.3,70662.7,2021-11-20
20243.0,15658.3,22863.6,9789.0,7404.5,10949.125,32569.5,24443.075,36553.75,6454.5,4783.0,7280.65,69032.5,52917.15,76890.275,2021-11-21
22017.5,16819.85,24392.225,10718.0,7955.925,12025.599999999999,35181.0,26405.925,38973.15,6968.0,5193.725,7855.674999999999,74743.5,57615.875,82726.425,2021-11-22
23770.5,17976.95,26357.375,11739.0,8493.825,13146.3,38113.0,29178.525,42639.2,7531.0,5582.4,8448.275,81091.5,62514.425,89973.84999999999,2021-11-23
25692.5,19217.2,28777.1,12832.0,9268.425,14441.875,41436.5,31914.225,46127.174999999996,8066.5,6034.525,9145.8,87566.5,67837.125,97600.25,2021-11-24
27895.0,20458.425,31260.3,14048.5,10052.45,15698.025,44965.5,34370.05,49840.025,8735.0,6636.95,9732.975,94907.5,72522.225,106130.29999999999,2021-11-25
30131.5,21974.3,33508.49999999999,15373.5,10765.5,17310.125,48725.5,37252.275,54158.2,9340.5,7182.25,10471.625,103344.5,77688.2,115231.72499999999,2021-11-26
32467.5,23265.875,36276.674999999996,16621.0,11559.025,18761.95,52423.0,40388.425,58553.424999999996,10063.5,7817.775,11138.725,111676.5,83317.025,124557.55,2021-11-27
34948.0,24847.9,39126.5,18115.5,12351.425,20538.05,56990.5,43041.45,63207.149999999994,10800.0,8195.875,12073.699999999999,120907.5,88643.9,134678.775,2021-11-28
26540.5,18689.8,29673.524999999998,13690.0,9303.2,15501.599999999999,43289.5,32230.525,48020.8,8234.0,6325.225,9126.4,91660.5,66587.7,102305.45,2021-11-29
28581.0,19864.525,31994.124999999996,14921.5,10005.275,16825.25,46592.0,34481.525,52161.725,8827.5,6703.6,9849.925,99183.5,71176.05,110647.45,2021-11-30
28632.0,19768.825,32336.75,14936.5,9985.275,16946.324999999997,47186.0,34465.825,52756.65,8826.5,6651.3,9805.225,99385.5,70896.4,111709.4,2021-12-01
28301.0,19364.375,32018.85,14829.5,9779.225,16801.199999999997,46760.5,33829.525,52166.725,8675.5,6525.975,9654.45,98594.0,69499.1,110646.375,2021-12-02
28097.0,19090.875,31642.024999999998,14598.5,9725.15,16671.45,46072.0,32848.8,51571.399999999994,8477.0,6297.075,9510.275,96980.5,67986.125,109258.87499999999,2021-12-03
27685.5,18577.1,30969.2,14529.5,9419.1,16295.699999999999,45605.5,32383.925,50977.0,8289.0,6064.15,9329.224999999999,95946.0,66607.675,107448.675,2021-12-04
27240.5,17924.4,30681.0,14237.0,9183.1,16125.024999999998,44785.0,31555.1,50417.3,8191.0,5916.4,9205.525,94257.0,64579.0,106542.625,2021-12-05
26775.0,17724.7,29910.575,14043.0,8918.55,15701.525,44084.5,30649.125,49489.299999999996,8044.0,5795.925,9054.675,92631.0,63198.975,104139.375,2021-12-06
26310.0,17158.05,29224.425,13803.5,8764.625,15493.05,43320.5,29732.0,48686.799999999996,7882.5,5573.4,8824.074999999999,91385.5,61269.4,102568.84999999999,2021-12-07
25869.5,16711.875,28869.075,13603.5,8479.25,15264.625,42644.5,29148.075,48080.45,7695.5,5515.3,8608.025,89616.0,59854.5,100873.525,2021-12-08
25445.5,16208.1,28088.05,13373.5,8286.0,14986.375,41882.5,27887.925,47043.7,7474.0,5267.9,8357.2,88188.5,57673.2,98416.125,2021-12-09
24863.0,15850.675,27582.849999999995,13136.5,8149.025,14525.8,40828.5,27407.625,45740.399999999994,7263.5,4917.675,8230.625,86059.0,56325.0,95753.25,2021-12-10
24379.0,15197.775,26968.249999999996,12819.0,7881.275,14431.549999999997,39857.0,26377.475,44507.725,7031.0,4877.175,7931.124999999999,84154.0,54495.2,93698.275,2021-12-11
23884.0,14720.425,26222.299999999996,12596.5,7685.0,14078.1,38866.5,25605.5,43432.625,6849.0,4609.15,7750.4,82076.5,52743.1,91177.95,2021-12-12
23137.0,14334.575,25501.675,12179.5,7356.175,13518.199999999999,37908.5,24556.55,41984.95,6663.5,4419.2,7489.474999999999,80239.0,50720.175,88366.37499999999,2021-12-13
22641.5,13753.65,24834.424999999996,11908.0,7224.45,13169.05,36766.5,23635.775,40819.625,6475.0,4296.15,7208.1,78085.5,48926.65,85713.47499999999,2021-12-14
21993.0,13505.625,24176.2,11569.0,7010.775,12933.249999999998,35574.0,22819.775,39521.049999999996,6218.5,4013.075,6846.375,75771.5,47360.65,83287.47499999999,2021-12-15
21383.0,13008.1,23522.675,11182.5,6722.375,12641.1,34505.0,21635.9,38023.775,6012.5,3966.75,6808.999999999999,73041.0,45390.675,80633.5,2021-12-16
20652.0,12613.625,22990.075,10912.0,6625.525,12222.775,33288.0,20817.5,36503.774999999994,5780.0,3675.15,6407.775,70611.5,43485.05,77352.65,2021-12-17
20113.0,12296.925,22141.124999999996,10515.5,6558.725,11896.499999999998,31784.0,20011.575,35276.2,5505.0,3524.2,6024.725,68014.0,42146.725,74736.47499999999,2021-12-18
19382.5,11867.525,21632.649999999998,10198.0,6130.05,11553.4,30676.0,18844.575,33537.65,5313.0,3391.25,5907.949999999999,65417.5,39794.825,71985.5,2021-12-19
14770.0,9252.775,16393.075,4415.0,2693.6,4940.075,29401.0,18202.075,32176.65,5600.0,3544.025,6166.175,54242.0,33328.425,59176.425,2021-12-20
14182.0,8699.775,16001.924999999997,4207.5,2614.35,4781.15,28070.0,17008.725,30659.875,5332.0,3285.8,5939.799999999999,51628.0,31444.7,57000.1,2021-12-21
13363.0,8109.325,14968.55,3859.0,2428.325,4386.575,26070.5,16064.575,28830.625,5058.5,3173.85,5592.875,48244.5,30001.875,53339.174999999996,2021-12-22
12297.0,7490.05,13845.525,3472.5,2174.85,3927.2499999999995,24251.5,14967.25,26820.375,4734.5,2906.225,5236.575,44830.5,28027.125,49497.649999999994,2021-12-23
11251.5,6962.725,12675.675,3081.0,1892.55,3503.8749999999995,22412.0,13887.425,24877.649999999998,4447.5,2667.15,4848.775,41429.5,25766.775,45527.575,2021-12-24
10273.0,6390.65,11731.1,2781.0,1680.0,3192.1749999999993,20641.5,12873.725,22972.274999999998,4114.0,2543.25,4569.599999999999,37882.5,23558.9,42364.725,2021-12-25
9445.0,5769.375,10870.449999999999,2500.5,1516.8,2864.9249999999997,19005.0,11826.525,21065.75,3821.0,2366.5,4222.0,34735.0,21494.95,39012.35,2021-12-26
8625.5,5251.925,9956.175,2174.0,1320.25,2523.525,15595.0,9572.625,17464.45,3306.5,2053.95,3666.5499999999997,29797.5,18209.3,33614.875,2021-12-27
7883.0,4783.55,9134.25,1974.0,1205.7,2306.625,14107.0,8802.9,15774.875,3033.0,1897.525,3377.05,27096.0,16700.125,30619.899999999998,2021-12-28
7113.0,4398.025,8173.2,1750.5,1085.025,2042.1499999999999,12535.0,7814.175,14156.775,2734.5,1721.025,3091.6499999999996,24175.0,15030.125,27430.149999999998,2021-12-29
6402.5,3881.5,7450.599999999999,1572.5,975.8,1836.575,11080.5,6887.5,12567.3,2449.5,1543.55,2732.625,21554.0,13290.8,24597.75,2021-12-30
5714.5,3525.75,6684.575,1383.5,820.0,1645.525,9783.5,6077.925,11118.15,2200.0,1355.325,2477.35,19021.5,11759.05,21929.074999999997,2021-12-31
5102.5,3165.175,6002.775,1238.0,774.95,1465.625,8635.5,5389.475,9898.824999999999,1935.5,1230.175,2154.6,16922.5,10564.425,19492.75,2022-01-01
4521.5,2811.75,5332.45,1107.5,675.775,1320.7749999999999,7594.5,4864.55,8834.875,1718.5,1116.9,1959.975,14908.5,9469.175,17234.375,2022-01-02
3807.5,2338.3,4521.3,1283.0,805.975,1553.3999999999999,5180.5,3256.225,6093.974999999999,1067.5,661.45,1218.675,11382.0,7044.1,13303.949999999999,2022-01-03
3351.5,2077.275,4034.0,1129.0,690.95,1350.6749999999995,4532.5,2822.6,5181.349999999999,934.5,605.625,1065.675,9939.5,6194.625,11518.8,2022-01-04
2910.0,1850.125,3553.875,984.5,605.275,1241.3249999999998,3792.0,2502.175,4519.575,791.0,506.55,928.2499999999999,8456.5,5465.475,10135.875,2022-01-05
2519.5,1608.2,3055.3999999999996,870.0,549.575,1076.575,3146.5,1976.275,3779.1749999999993,668.0,437.85,770.5749999999999,7213.5,4572.35,8640.249999999998,2022-01-06
2148.5,1392.6,2692.15,767.5,497.6,959.525,2636.5,1715.225,3151.35,546.0,356.825,658.1999999999999,6062.5,3962.25,7375.25,2022-01-07
1839.0,1177.55,2328.5499999999997,664.0,408.2,837.3,2236.0,1413.7,2640.9249999999997,452.0,292.55,533.525,5208.5,3280.725,6320.15,2022-01-08
1566.5,1019.7,2011.8249999999998,569.0,375.125,788.525,1853.5,1171.375,2253.325,377.5,245.325,469.67499999999995,4373.0,2807.85,5488.499999999999,2022-01-09
1301.5,877.75,1662.7749999999999,484.0,306.95,644.5749999999999,1547.0,982.175,1889.25,316.0,209.025,386.15,3634.0,2388.975,4536.625,2022-01-10
1112.0,722.425,1442.625,404.5,275.725,552.2249999999998,1244.5,826.025,1618.9499999999996,259.0,163.475,333.09999999999997,3051.5,1989.975,3888.999999999999,2022-01-11
940.5,601.65,1214.8249999999998,341.0,226.7,450.2499999999999,1032.0,666.4,1309.7749999999999,216.0,142.95,272.2999999999999,2538.5,1652.225,3193.25,2022-01-12
784.5,496.75,1032.725,282.0,199.9,392.92499999999984,839.5,582.475,1106.8499999999997,173.5,113.425,232.67499999999995,2079.5,1398.275,2754.1499999999996,2022-01-13
643.0,420.425,864.8249999999999,231.5,155.475,320.04999999999995,683.5,478.05,898.9749999999998,147.0,97.9,192.0,1707.5,1145.475,2278.5,2022-01-14
535.5,339.875,739.675,190.5,126.8,271.3499999999999,550.0,383.05,725.525,118.0,75.375,168.62499999999994,1402.0,945.05,1897.7999999999997,2022-01-15
440.0,290.375,627.8249999999999,155.5,96.475,222.77499999999992,449.0,309.825,605.05,95.5,62.8,124.09999999999997,1138.0,785.4,1554.675,2022-01-16
373.5,252.7,509.69999999999976,121.5,83.425,180.575,366.0,263.95,498.4499999999998,79.0,50.95,107.52499999999999,943.0,657.525,1298.5249999999994,2022-01-17
299.0,193.425,448.64999999999975,94.5,64.325,154.09999999999997,295.0,198.275,425.97499999999985,63.0,40.475,89.52499999999999,755.0,507.95,1100.6,2022-01-18
235.0,167.9,357.04999999999995,76.0,51.0,121.62499999999996,234.0,160.85,341.62499999999994,53.0,29.475,70.52499999999999,604.5,439.325,871.7749999999999,2022-01-19
197.0,134.95,301.525,62.0,40.475,101.52499999999999,187.5,128.425,285.8749999999999,42.0,27.0,62.52499999999999,491.0,337.375,735.1999999999999,2022-01-20
160.5,104.475,237.34999999999988,46.5,28.0,75.04999999999998,150.5,102.95,220.2999999999999,35.5,18.95,55.0,386.5,263.475,581.525,2022-01-21
125.5,84.95,206.64999999999978,36.5,24.475,61.099999999999966,121.5,79.95,176.04999999999998,27.0,16.475,42.04999999999998,310.5,221.9,462.0,2022-01-22
104.0,67.95,162.575,29.0,12.95,53.574999999999974,92.0,60.425,151.575,21.5,11.0,36.0,246.5,169.7,398.2499999999999,2022-01-23
97.5,66.0,145.04999999999998,26.0,14.0,45.0,88.5,53.375,138.575,21.0,11.475,31.52499999999999,233.5,152.0,353.0,2022-01-24
75.5,48.425,122.04999999999998,20.0,11.0,38.14999999999995,67.5,41.0,112.04999999999998,17.0,7.0,27.52499999999999,178.5,120.325,284.525,2022-01-25
63.0,41.0,103.09999999999997,15.0,8.0,25.52499999999999,53.5,32.95,85.04999999999998,13.0,4.475,21.0,145.0,99.0,220.39999999999986,2022-01-26
49.5,32.475,88.52499999999999,12.0,5.475,25.049999999999983,44.5,25.0,76.0,11.0,5.0,19.574999999999974,118.5,79.0,205.0,2022-01-27
41.0,23.0,73.0,9.5,4.0,18.624999999999957,34.5,22.475,61.099999999999966,9.0,4.0,19.049999999999983,96.0,61.95,149.62499999999994,2022-01-28
35.0,20.0,56.52499999999999,7.0,1.0,15.0,28.0,14.475,47.0,7.0,2.0,13.0,77.5,47.475,126.52499999999999,2022-01-29
27.0,13.475,50.04999999999998,6.0,2.0,11.0,23.0,13.0,40.04999999999998,6.0,1.0,13.049999999999983,60.5,39.95,98.0,2022-01-30
22.0,12.0,38.62499999999996,5.0,1.0,11.524999999999991,20.0,10.0,35.574999999999974,5.0,0.4750000000000001,11.0,51.0,30.95,87.57499999999997,2022-01-31
17.0,8.475,32.52499999999999,3.0,1.0,8.524999999999991,14.0,6.0,31.0,4.0,0.0,8.0,39.0,22.475,65.52499999999999,2022-02-01
12.5,6.0,28.0,2.5,0.0,6.0,12.0,6.0,25.049999999999983,3.0,1.0,8.0,30.5,19.0,58.0,2022-02-02
11.0,4.475,23.0,2.0,0.0,6.0,9.0,3.0,19.52499999999999,3.0,0.0,6.0,25.0,11.95,45.099999999999966,2022-02-03
10.0,3.0,21.52499999999999,1.0,0.0,5.0,7.0,3.0,18.52499999999999,1.5,0.0,5.0,21.0,9.475,37.0,2022-02-04
6.0,2.0,14.0,1.0,0.0,3.0,6.0,2.0,12.524999999999991,2.0,0.0,5.0,14.5,7.475,30.0,2022-02-05
6.0,1.0,14.0,1.0,0.0,3.5249999999999915,4.0,1.0,9.524999999999991,1.0,0.0,3.5249999999999915,13.0,5.0,22.52499999999999,2022-02-06
3.0,1.0,10.524999999999991,0.0,0.0,2.0,3.0,0.0,9.524999999999991,1.0,0.0,3.0,7.0,3.0,18.049999999999983,2022-02-07
3.0,0.0,6.5249999999999915,0.0,0.0,2.0,3.0,0.0,7.0,1.0,0.0,3.0,6.0,2.0,14.0,2022-02-08
2.0,0.0,5.0,0.0,0.0,1.5249999999999915,2.0,0.0,6.0,0.0,0.0,3.0,5.0,1.0,10.524999999999991,2022-02-09
1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,4.0,1.0,10.0,2022-02-10
1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.5249999999999915,3.0,0.0,7.5249999999999915,2022-02-11
1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,2022-02-12
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.5249999999999915,0.0,0.0,1.0,2.0,0.0,5.0,2022-02-13
0.0,0.0,2.5249999999999915,0.0,0.0,1.0,0.0,0.0,2.5249999999999915,0.0,0.0,1.0,1.0,0.0,4.0,2022-02-14
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,2022-02-15
0.0,0.0,1.0,0.0,0.0,0.5249999999999915,0.0,0.0,1.5249999999999915,0.0,0.0,1.0,0.0,0.0,2.5249999999999915,2022-02-16
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5249999999999915,0.0,0.0,1.0,0.0,0.0,3.0,2022-02-17
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5249999999999915,0.0,0.0,1.0,0.0,0.0,2.0,2022-02-18
0.0,0.0,1.0,0.0,0.0,0.5249999999999915,0.0,0.0,1.0,0.0,0.0,0.5249999999999915,0.0,0.0,1.5249999999999915,2022-02-19
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-02-20
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-02-21
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5249999999999915,0.0,0.0,0.0,0.0,0.0,1.0,2022-02-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-02-23
0.0,0.0,0.5249999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-02-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-02-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022-02-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249999999999915,2022-03-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-22
