ch-median,ch-p1,ch-p2,teen-median,teen-p1,teen-p2,adu-median,adu-p1,adu-p2,sen-median,sen-p1,sen-p2,all-median,all-p1,all-p2,time
3.0,0.0,7.5249999999999915,3.0,0.0,7.5249999999999915,41.5,22.475,79.14999999999995,29.0,14.475000000000001,53.52499999999999,73.0,44.0,140.62499999999994,2021-06-29
3.0,0.0,7.0,3.0,0.0,7.0,40.0,19.475,79.24999999999991,24.5,13.0,53.04999999999998,71.0,38.95,144.97499999999985,2021-06-30
3.0,0.0,8.0,3.0,0.0,9.0,37.0,22.0,76.52499999999999,26.0,14.475000000000001,49.04999999999998,68.5,43.0,139.09999999999997,2021-07-01
2.0,0.0,8.0,3.0,0.0,8.0,36.0,20.0,77.62499999999996,25.0,12.0,50.52499999999999,63.0,38.474999999999994,141.7249999999999,2021-07-02
3.0,0.0,7.0,3.0,0.0,6.5249999999999915,34.0,19.475,76.0,25.0,11.475,50.52499999999999,66.0,38.0,138.34999999999988,2021-07-03
3.0,0.0,8.0,3.0,0.0,8.0,34.0,18.9,83.57499999999997,24.0,12.475,54.04999999999998,62.5,39.0,149.77499999999992,2021-07-04
3.0,0.0,7.0,3.0,0.4750000000000001,10.0,35.0,21.0,76.62499999999996,23.5,13.0,52.52499999999999,62.0,38.0,142.62499999999994,2021-07-05
3.0,0.0,8.0,3.0,0.0,8.524999999999991,34.5,18.475,74.04999999999998,23.0,11.0,49.52499999999999,60.0,36.0,140.82499999999987,2021-07-06
3.0,0.0,7.0,4.0,1.0,9.0,34.5,15.475,76.09999999999997,24.5,11.0,53.14999999999995,66.0,33.95,140.7249999999999,2021-07-07
3.0,0.0,9.0,4.0,0.0,9.0,34.0,18.0,67.52499999999999,25.0,10.475000000000001,48.04999999999998,64.0,32.95,131.67499999999995,2021-07-08
3.0,0.0,10.0,3.0,0.0,9.0,36.0,19.475,89.62499999999996,24.0,12.0,55.04999999999998,65.0,36.95,155.5999999999998,2021-07-09
3.0,1.0,9.0,3.0,0.4750000000000001,9.0,39.5,19.475,86.52499999999999,27.0,12.0,65.04999999999998,74.0,40.425,176.07499999999982,2021-07-10
4.0,0.4750000000000001,10.524999999999991,3.0,1.0,8.524999999999991,43.0,21.950000000000003,106.24999999999991,31.0,11.95,66.0,79.0,40.425,183.52499999999998,2021-07-11
3.0,0.0,12.049999999999983,3.0,0.0,8.524999999999991,45.5,25.475,113.72499999999992,34.0,19.0,82.04999999999998,85.5,50.425,215.7249999999999,2021-07-12
4.0,0.0,10.524999999999991,3.0,0.0,7.0,56.0,25.475,126.52499999999999,41.0,16.475,83.2999999999999,103.5,49.9,221.82499999999987,2021-07-13
5.0,0.0,11.0,3.0,0.0,6.5249999999999915,64.0,30.475,148.0,43.5,20.0,109.04999999999998,113.5,56.475,279.525,2021-07-14
5.0,1.0,11.0,3.0,0.0,8.524999999999991,72.0,39.475,151.92499999999984,51.5,26.425,118.2999999999999,131.0,75.95,305.67499999999995,2021-07-15
5.0,1.0,16.049999999999983,2.0,0.0,8.0,75.5,39.95,179.34999999999988,59.0,28.0,136.04999999999998,142.5,74.8,336.27499999999975,2021-07-16
5.0,1.0,17.574999999999974,2.5,0.0,7.0,83.5,43.425,217.62499999999994,62.5,35.325,150.2999999999999,152.5,92.425,391.0,2021-07-17
6.0,1.475,15.524999999999991,3.0,0.0,7.5249999999999915,88.0,45.375,220.14999999999995,71.0,37.475,181.09999999999997,167.5,93.0,419.7249999999999,2021-07-18
7.0,2.0,17.0,2.0,0.0,8.0,99.0,51.425,248.14999999999998,76.5,40.475,184.19999999999993,187.5,99.75,456.82499999999993,2021-07-19
7.0,2.0,19.0,2.0,0.0,7.0,100.5,54.275000000000006,260.2499999999999,84.5,35.225,204.7249999999999,189.5,96.95,489.2999999999999,2021-07-20
8.0,1.9500000000000002,19.52499999999999,2.0,0.0,8.524999999999991,113.5,58.9,281.525,98.5,51.474999999999994,242.72499999999994,221.0,121.8,551.525,2021-07-21
9.0,3.0,21.52499999999999,2.5,0.0,7.5249999999999915,119.5,61.0,309.1249999999998,100.5,58.0,241.07499999999982,232.0,130.9,576.625,2021-07-22
9.0,2.475,20.52499999999999,3.0,0.0,9.524999999999991,131.0,62.9,306.22499999999974,110.0,58.475,287.2499999999999,249.5,137.95,623.7749999999999,2021-07-23
10.0,3.475,27.0,3.0,0.0,8.0,138.5,74.85,349.7999999999997,113.5,66.425,307.1749999999998,272.5,153.95,693.05,2021-07-24
10.0,3.0,31.774999999999906,3.0,0.0,10.049999999999983,153.5,73.42500000000001,420.8749999999999,128.0,66.475,335.3499999999999,298.0,148.175,796.1499999999996,2021-07-25
11.5,4.0,34.249999999999915,3.0,0.0,9.524999999999991,163.0,91.0,450.22499999999945,141.0,66.9,368.49999999999983,316.0,174.425,859.2249999999991,2021-07-26
12.0,5.0,38.099999999999966,4.0,1.0,10.0,171.5,99.95,456.27499999999975,150.0,78.85,381.09999999999997,339.0,190.375,888.5749999999996,2021-07-27
15.0,7.0,36.099999999999966,4.0,1.0,12.524999999999991,193.5,95.475,490.5999999999998,166.5,84.475,441.525,371.0,193.8,972.5249999999996,2021-07-28
15.0,6.475,41.574999999999974,4.0,1.0,12.0,205.5,110.425,561.0749999999998,172.5,96.42500000000001,439.8499999999997,399.0,221.95,1054.675,2021-07-29
16.5,6.0,45.67499999999994,4.0,0.0,11.0,217.0,114.475,606.3499999999999,189.0,95.475,492.7999999999997,426.5,236.75,1152.4499999999996,2021-07-30
16.0,7.0,46.52499999999999,4.0,0.4750000000000001,13.0,231.5,105.75,632.5999999999998,195.0,104.95,566.675,456.0,229.825,1266.5,2021-07-31
19.0,9.475000000000001,43.0,5.0,1.0,15.049999999999983,251.0,125.375,664.3499999999999,221.0,116.325,603.6499999999997,483.0,264.7,1327.4749999999997,2021-08-01
19.0,9.0,47.67499999999994,5.0,1.0,19.099999999999966,271.5,140.95,727.4749999999997,234.5,115.475,633.6249999999997,531.0,279.85,1423.1499999999992,2021-08-02
22.0,8.475,57.0,5.0,1.0,16.0,286.5,141.375,755.0499999999997,250.0,132.9,677.675,559.0,291.95000000000005,1503.8249999999996,2021-08-03
22.0,9.0,63.574999999999974,6.0,1.475,19.049999999999983,298.0,154.275,790.5249999999993,266.0,130.375,739.7999999999997,590.5,324.25,1606.3999999999996,2021-08-04
24.5,8.95,64.67499999999994,6.0,1.0,18.0,310.0,157.5,882.1499999999999,284.5,148.47500000000002,786.625,619.0,338.325,1747.3999999999999,2021-08-05
27.0,11.475,65.0,7.0,2.0,21.049999999999983,326.0,164.225,904.7249999999996,297.5,142.325,822.8249999999998,672.0,340.7,1807.6999999999998,2021-08-06
25.0,9.950000000000001,71.67499999999994,7.0,1.0,19.52499999999999,333.5,178.22500000000002,934.575,299.5,160.425,817.7499999999998,672.0,372.175,1841.3749999999995,2021-08-07
29.0,12.0,76.62499999999996,7.0,1.0,18.049999999999983,344.0,181.325,931.2749999999996,310.0,166.47500000000002,919.0999999999992,688.5,366.275,1941.724999999999,2021-08-08
29.0,13.0,83.49999999999983,7.0,2.0,23.049999999999983,340.0,173.60000000000002,943.675,323.0,180.425,879.7249999999992,698.0,374.07500000000005,1935.8999999999992,2021-08-09
29.0,12.0,75.57499999999997,7.0,2.475,19.52499999999999,340.5,179.425,923.4249999999993,325.0,178.47500000000002,870.2999999999995,704.5,378.32500000000005,1881.4749999999997,2021-08-10
30.0,15.0,83.7749999999999,8.0,2.0,17.52499999999999,345.0,181.425,917.0249999999999,330.0,173.9,914.7999999999997,713.0,382.55,1928.1249999999998,2021-08-11
30.5,11.0,80.62499999999996,7.0,1.0,21.52499999999999,348.5,177.475,959.3749999999998,336.5,163.64999999999998,948.0249999999999,717.0,372.475,2004.4999999999995,2021-08-12
32.0,11.95,82.24999999999991,7.5,2.0,21.52499999999999,334.5,180.47500000000002,935.05,334.5,176.7,947.7749999999999,703.5,382.45,1986.4,2021-08-13
32.5,11.95,81.7749999999999,7.0,2.0,20.049999999999983,332.5,173.47500000000002,886.0249999999999,329.5,173.9,862.9499999999996,710.5,379.225,1848.0749999999998,2021-08-14
32.5,14.425,84.54999999999981,8.0,2.0,19.52499999999999,331.0,173.425,872.0249999999994,328.5,179.375,930.4749999999997,696.0,370.475,1905.6749999999997,2021-08-15
30.0,13.0,77.62499999999996,7.0,2.0,19.0,318.5,157.75,879.3999999999999,328.0,171.75,888.6249999999997,688.5,362.125,1864.0999999999992,2021-08-16
32.5,14.0,83.04999999999998,7.0,1.0,20.52499999999999,304.5,158.95,836.8249999999998,312.5,165.75,861.3499999999999,653.0,346.29999999999995,1795.9999999999995,2021-08-17
30.0,14.475000000000001,85.2999999999999,7.0,1.0,18.52499999999999,292.0,148.8,795.8499999999997,315.0,157.375,879.6999999999998,644.5,338.325,1785.5499999999993,2021-08-18
32.5,15.0,86.57499999999997,7.0,1.475,19.624999999999957,287.5,145.8,765.0249999999999,309.0,165.95,844.4499999999995,641.5,346.4,1712.6,2021-08-19
30.0,10.375,92.09999999999997,7.0,1.475,18.52499999999999,277.0,149.7,730.9749999999995,308.5,167.475,818.4499999999998,624.5,333.5,1658.624999999999,2021-08-20
33.0,13.950000000000001,88.62499999999996,7.0,1.0,18.049999999999983,267.5,150.95,691.7249999999999,299.0,152.75,784.4499999999998,613.5,330.95,1576.675,2021-08-21
30.5,13.475000000000001,75.14999999999995,6.0,1.475,17.049999999999983,259.5,136.7,662.7999999999997,286.5,141.325,768.9999999999997,581.5,300.85,1515.8249999999998,2021-08-22
29.0,13.950000000000001,72.14999999999995,6.0,1.0,16.0,250.0,126.9,681.3499999999999,287.0,142.7,735.6999999999994,567.0,292.875,1493.3249999999994,2021-08-23
29.5,10.0,74.24999999999991,6.0,1.0,15.0,234.5,131.425,641.0999999999997,268.0,134.425,720.1499999999996,527.5,284.0,1445.2749999999992,2021-08-24
29.0,11.475,71.72499999999992,6.0,1.0,14.049999999999983,223.5,112.225,551.6999999999998,265.0,138.89999999999998,686.3999999999999,516.5,263.325,1326.5749999999996,2021-08-25
27.5,10.475000000000001,77.04999999999998,5.0,0.4750000000000001,12.524999999999991,220.0,115.475,548.0249999999994,242.0,130.85,663.9749999999998,495.5,259.85,1299.925,2021-08-26
26.0,12.95,66.57499999999997,5.0,1.0,13.524999999999991,211.5,105.375,536.3999999999995,240.0,126.425,636.1749999999995,491.0,272.275,1243.4249999999988,2021-08-27
26.5,9.950000000000001,65.52499999999999,4.0,0.4750000000000001,12.524999999999991,190.0,101.0,512.3249999999997,236.5,118.325,591.7249999999999,457.5,239.95,1178.1499999999996,2021-08-28
26.0,10.475000000000001,65.0,4.0,1.0,11.524999999999991,190.5,95.0,462.97499999999985,227.5,118.9,583.7749999999999,444.0,247.27499999999998,1121.6999999999998,2021-08-29
23.5,9.475000000000001,60.62499999999996,4.0,0.0,15.0,183.0,91.0,448.54999999999984,216.0,118.9,542.5499999999995,429.5,228.75,1076.8499999999995,2021-08-30
23.0,10.0,57.52499999999999,5.0,0.0,12.524999999999991,169.0,91.0,427.2499999999996,216.0,113.475,545.3499999999996,412.5,224.89999999999998,1044.124999999999,2021-08-31
23.5,10.0,55.14999999999995,4.0,0.0,11.0,165.5,85.375,412.9749999999998,200.0,117.475,508.525,386.0,219.95,982.1249999999998,2021-09-01
21.0,8.475,53.099999999999966,4.0,0.0,11.574999999999974,163.0,81.0,360.92499999999984,194.0,95.85,481.15,375.5,199.7,896.9499999999997,2021-09-02
23.0,7.475,54.099999999999966,4.0,0.0,10.0,148.0,72.475,349.7249999999999,188.0,97.475,455.0999999999996,356.5,185.425,869.7999999999997,2021-09-03
21.5,9.475000000000001,51.0,4.0,1.0,11.524999999999991,142.5,68.0,359.2499999999999,185.5,93.475,415.09999999999997,345.5,188.375,825.1999999999999,2021-09-04
20.5,9.475000000000001,52.04999999999998,3.5,0.0,9.524999999999991,135.0,71.94999999999999,315.3249999999997,174.5,79.42500000000001,423.67499999999995,324.5,165.275,795.8249999999996,2021-09-05
23.0,10.0,55.04999999999998,4.0,0.4750000000000001,10.0,128.0,69.475,312.15,153.0,87.425,365.575,301.5,172.375,738.0749999999998,2021-09-06
24.0,10.0,58.62499999999996,5.0,0.4750000000000001,10.524999999999991,118.5,60.9,278.22499999999974,152.5,74.9,343.19999999999993,300.0,155.89999999999998,678.8249999999996,2021-09-07
24.0,11.0,56.62499999999996,5.0,0.0,13.524999999999991,114.0,60.0,242.0749999999998,139.5,66.475,320.5999999999998,277.5,148.47500000000002,634.7999999999997,2021-09-08
22.5,9.0,53.04999999999998,5.0,1.0,15.0,104.0,57.474999999999994,250.0749999999998,129.5,67.325,320.09999999999997,258.5,146.125,638.5499999999997,2021-09-09
24.0,10.0,47.0,6.0,1.0,15.049999999999983,102.0,53.475,239.44999999999985,122.5,63.95,301.04999999999995,256.5,141.375,583.8999999999996,2021-09-10
24.0,10.475000000000001,54.099999999999966,5.5,1.0,15.524999999999991,101.5,52.0,220.7249999999999,117.5,63.900000000000006,276.97499999999985,251.0,135.475,571.575,2021-09-11
25.0,11.0,53.0,5.5,1.475,16.574999999999974,94.0,49.375,207.5499999999998,116.0,53.95,265.62499999999994,235.0,126.85000000000001,534.7499999999998,2021-09-12
23.0,10.475000000000001,51.04999999999998,6.0,1.0,16.049999999999983,91.5,46.474999999999994,213.0,108.0,55.475,256.04999999999995,226.0,125.42500000000001,530.575,2021-09-13
25.0,9.425,57.04999999999998,7.0,1.475,16.52499999999999,90.0,41.0,205.2999999999999,107.5,55.375,233.74999999999974,228.0,112.75,507.64999999999947,2021-09-14
24.0,9.0,50.574999999999974,6.0,2.0,16.52499999999999,85.0,45.375,195.14999999999995,97.0,49.85,245.5999999999998,216.5,111.9,505.3249999999997,2021-09-15
24.0,12.475,52.249999999999915,6.5,1.0,16.52499999999999,86.5,37.95,177.575,102.0,48.95,220.8999999999997,214.5,106.95,462.7499999999997,2021-09-16
24.0,10.475000000000001,53.67499999999994,7.0,2.0,17.52499999999999,82.5,43.425,183.7249999999999,91.5,47.0,207.09999999999997,201.5,112.32499999999999,464.2249999999998,2021-09-17
24.0,10.475000000000001,52.0,7.0,1.0,17.52499999999999,77.5,39.475,157.14999999999995,93.0,50.95,198.09999999999997,200.5,106.375,430.62499999999994,2021-09-18
24.0,10.475000000000001,53.574999999999974,7.5,3.0,18.52499999999999,79.0,39.95,154.04999999999998,92.0,48.0,206.0249999999998,204.5,111.9,434.99999999999966,2021-09-19
24.0,9.475000000000001,55.04999999999998,7.0,1.475,15.524999999999991,77.0,38.425,165.82499999999987,88.5,51.474999999999994,187.09999999999997,200.5,105.9,428.04999999999995,2021-09-20
25.0,10.475000000000001,55.574999999999974,8.0,1.475,15.0,77.0,37.275,155.0,86.0,37.95,178.82499999999987,193.0,104.425,398.67499999999995,2021-09-21
25.0,11.475,52.0,7.0,1.0,14.524999999999991,73.0,40.85,152.62499999999994,83.5,42.9,174.8749999999999,188.5,101.95,391.6249999999996,2021-09-22
25.0,9.475000000000001,46.52499999999999,7.0,2.0,14.0,71.0,37.475,146.52499999999998,84.0,43.849999999999994,178.09999999999997,187.0,97.225,377.97499999999985,2021-09-23
25.0,8.475,46.04999999999998,7.0,2.0,14.524999999999991,72.5,38.900000000000006,141.52499999999998,85.0,43.275000000000006,175.575,190.5,105.42500000000001,369.2999999999999,2021-09-24
24.0,9.425,44.52499999999999,7.0,1.475,13.0,72.0,38.95,132.52499999999998,82.5,43.0,168.575,192.5,101.7,355.04999999999995,2021-09-25
25.0,11.475,48.52499999999999,7.0,1.475,15.524999999999991,69.0,39.475,129.52499999999998,79.0,39.85,162.2999999999999,180.0,99.375,347.3749999999997,2021-09-26
24.0,8.95,48.52499999999999,6.0,2.0,14.049999999999983,66.0,33.474999999999994,137.14999999999995,80.5,42.475,152.09999999999997,180.5,92.80000000000001,355.67499999999995,2021-09-27
24.0,8.95,47.52499999999999,6.0,2.0,14.524999999999991,69.0,34.0,128.52499999999998,79.0,37.900000000000006,166.575,180.0,93.475,339.15,2021-09-28
23.0,11.475,46.52499999999999,7.0,1.0,16.0,69.0,32.475,132.04999999999998,80.5,45.475,154.04999999999998,180.5,99.9,335.22499999999974,2021-09-29
23.0,11.0,48.574999999999974,7.0,2.0,14.0,66.5,35.474999999999994,122.0,75.5,40.175,141.52499999999998,172.0,99.85,315.67499999999995,2021-09-30
24.0,10.475000000000001,43.0,6.0,1.475,13.0,67.0,33.0,115.72499999999992,75.0,41.95,151.09999999999997,175.5,95.475,315.57499999999993,2021-10-01
23.0,9.0,47.62499999999996,6.0,2.0,11.524999999999991,61.0,29.425,118.57499999999997,73.0,40.0,136.77499999999992,166.5,90.375,305.7749999999999,2021-10-02
23.0,9.475000000000001,42.099999999999966,5.5,2.0,12.524999999999991,64.0,26.950000000000003,119.52499999999999,75.0,39.95,133.62499999999994,170.0,83.425,298.525,2021-10-03
24.0,12.0,39.0,5.0,1.0,11.0,62.0,34.0,108.62499999999996,76.0,43.95,139.67499999999995,167.0,95.475,289.02499999999986,2021-10-04
21.0,11.0,39.52499999999999,6.0,0.4750000000000001,11.0,58.0,35.0,106.57499999999997,73.0,38.95,136.7249999999999,158.0,94.475,280.57499999999993,2021-10-05
22.0,9.475000000000001,39.52499999999999,5.0,1.0,12.0,59.0,30.0,108.57499999999997,72.0,38.0,133.52499999999998,160.5,90.475,281.525,2021-10-06
22.0,10.0,39.04999999999998,6.0,1.0,11.524999999999991,60.0,31.85,108.14999999999995,71.0,41.474999999999994,124.82499999999989,154.5,90.42500000000001,267.67499999999995,2021-10-07
21.5,10.0,41.52499999999999,5.0,1.0,11.0,58.5,29.475,97.52499999999999,73.5,34.0,126.82499999999989,159.0,86.80000000000001,262.67499999999995,2021-10-08
23.0,10.95,36.52499999999999,5.0,1.0,10.524999999999991,56.5,32.475,97.62499999999996,71.5,35.474999999999994,122.09999999999997,155.5,88.94999999999999,248.575,2021-10-09
22.0,9.475000000000001,41.04999999999998,4.0,1.0,9.524999999999991,61.0,33.474999999999994,98.04999999999998,72.0,33.9,124.0,157.5,88.475,262.62499999999994,2021-10-10
22.0,10.95,39.04999999999998,5.0,0.4750000000000001,9.524999999999991,57.5,34.95,94.67499999999994,74.5,38.900000000000006,124.52499999999999,162.0,90.42500000000001,253.09999999999997,2021-10-11
22.0,12.475,42.04999999999998,4.0,0.4750000000000001,12.049999999999983,60.5,28.425,105.52499999999999,74.5,43.475,125.52499999999999,160.0,99.225,261.04999999999995,2021-10-12
24.0,13.0,40.67499999999994,4.0,1.475,11.0,63.0,34.0,102.0,76.5,37.475,125.52499999999999,174.5,96.42500000000001,270.62499999999994,2021-10-13
23.0,12.0,41.52499999999999,5.0,1.0,10.0,64.0,33.474999999999994,95.0,78.0,41.375,134.575,168.5,92.475,270.1499999999999,2021-10-14
24.0,12.475,38.0,5.0,1.0,9.0,65.0,33.474999999999994,94.04999999999998,82.0,42.95,127.62499999999996,177.0,99.85,261.04999999999995,2021-10-15
25.0,12.425,41.0,4.0,0.4750000000000001,9.0,65.0,37.425,101.04999999999998,85.0,48.0,131.04999999999998,178.0,98.94999999999999,265.19999999999993,2021-10-16
27.0,12.475,42.0,5.0,1.0,8.524999999999991,67.0,37.0,101.14999999999995,85.0,43.425,137.62499999999994,181.5,99.95,277.04999999999995,2021-10-17
25.0,12.0,39.52499999999999,4.0,1.0,10.524999999999991,65.5,41.425,104.52499999999999,87.0,50.0,135.575,186.5,113.425,271.04999999999995,2021-10-18
27.0,15.475,41.04999999999998,4.0,0.4750000000000001,10.0,68.0,41.0,104.52499999999999,90.0,53.475,135.09999999999997,188.0,114.85,270.1499999999999,2021-10-19
26.0,15.475,44.0,5.0,1.0,9.0,74.0,40.475,99.09999999999997,91.5,57.474999999999994,137.52499999999998,198.0,124.425,275.525,2021-10-20
28.0,15.475,41.52499999999999,5.0,1.0,9.0,71.0,41.95,103.52499999999999,92.0,50.275,139.52499999999998,195.5,112.475,282.05,2021-10-21
27.5,16.0,47.52499999999999,4.0,0.0,11.049999999999983,72.0,41.474999999999994,115.52499999999999,94.0,53.375,144.575,196.5,120.9,296.525,2021-10-22
28.0,13.0,44.0,5.0,0.0,10.0,75.0,44.425,105.09999999999997,98.0,58.425,138.575,204.0,129.425,277.62499999999994,2021-10-23
29.0,17.0,42.52499999999999,4.0,1.0,9.0,78.5,46.95,109.04999999999998,98.0,62.475,135.09999999999997,211.5,138.425,288.04999999999995,2021-10-24
28.5,13.950000000000001,42.04999999999998,5.0,1.0,9.0,73.5,44.474999999999994,107.04999999999998,101.0,55.85,149.14999999999995,203.0,117.85,289.575,2021-10-25
29.0,15.475,45.52499999999999,4.0,0.4750000000000001,11.049999999999983,78.0,46.95,104.04999999999998,97.0,60.425,145.52499999999998,210.5,128.475,286.49999999999983,2021-10-26
30.0,16.0,43.574999999999974,4.0,1.0,9.049999999999983,79.5,43.475,111.57499999999997,102.0,65.375,143.0,210.5,133.60000000000002,289.2999999999999,2021-10-27
31.0,16.0,44.0,5.0,1.0,10.524999999999991,81.0,44.0,105.62499999999996,104.5,70.0,150.0,224.0,141.47500000000002,290.62499999999994,2021-10-28
30.5,18.0,46.0,4.0,0.4750000000000001,9.0,84.5,50.475,109.04999999999998,110.0,59.95,156.52499999999998,227.0,143.0,307.04999999999995,2021-10-29
28.5,15.0,46.04999999999998,4.0,1.0,9.0,79.5,47.425,115.57499999999997,115.0,70.0,156.04999999999998,230.0,137.275,306.7249999999999,2021-10-30
30.5,14.475000000000001,45.099999999999966,3.0,0.0,9.0,85.5,62.95,118.09999999999997,116.5,76.75,160.09999999999997,232.0,163.7,323.2999999999999,2021-10-31
29.0,15.0,43.04999999999998,3.0,0.4750000000000001,6.5249999999999915,88.5,57.425,119.52499999999999,124.5,79.275,166.04999999999998,244.5,164.425,323.2999999999999,2021-11-01
29.0,15.0,40.52499999999999,3.0,0.0,5.0,91.0,57.375,121.52499999999999,131.0,76.475,184.62499999999994,260.5,162.325,336.525,2021-11-02
30.0,17.0,42.0,3.0,0.0,7.0,94.0,61.474999999999994,123.52499999999999,136.0,85.9,178.575,256.5,172.65,325.525,2021-11-03
28.0,16.0,42.04999999999998,2.0,0.0,6.0,95.0,62.0,126.67499999999994,141.5,97.475,188.0,268.5,183.9,339.525,2021-11-04
27.0,15.475,39.0,2.0,0.0,5.0,96.0,57.0,126.52499999999999,150.0,101.475,193.04999999999998,278.5,183.47500000000002,348.0,2021-11-05
27.0,13.475000000000001,39.0,2.0,0.0,5.0,104.5,66.475,131.04999999999998,154.0,103.85,194.0,287.0,189.825,352.525,2021-11-06
27.5,16.475,41.04999999999998,2.0,0.0,5.0,101.0,68.475,121.52499999999999,156.0,96.375,209.0,287.0,192.325,361.09999999999997,2021-11-07
27.0,14.95,38.52499999999999,2.0,0.0,4.0,101.5,73.0,132.52499999999998,160.5,105.85,207.04999999999998,298.5,200.95,359.09999999999997,2021-11-08
